Year,Type,Cost Center,Department,Object Account,Account Description,Subledger Type,Subledger,Subledger Description,Amount
2016,Expenditure,101100,CITY COUNCIL,52201,SOCIAL SECURITY,S,D6,CC-Council District 6,20022.49
2016,Expenditure,101100,CITY COUNCIL,52201,SOCIAL SECURITY,S,D7,CC-Council District 7,19829.63
2016,Expenditure,101100,CITY COUNCIL,52201,SOCIAL SECURITY,S,D8,CC-Council District 8,19869.81
2016,Expenditure,101100,CITY COUNCIL,52201,SOCIAL SECURITY,S,D9,CC-Council District 9,20988.36
2016,Expenditure,101100,CITY COUNCIL,56105,POSTAGE,S,D1,CC-Council District 1,4444.44
2016,Expenditure,101100,CITY COUNCIL,56105,POSTAGE,S,D2,CC-Council District 2,4444.44
2016,Expenditure,101100,CITY COUNCIL,56105,POSTAGE,S,D3,CC-Council District 3,4444.44
2016,Expenditure,101100,CITY COUNCIL,56105,POSTAGE,S,D4,CC-Council District 4,4444.44
2016,Expenditure,101100,CITY COUNCIL,56105,POSTAGE,S,D5,CC-Council District 5,4444.44
2016,Expenditure,101100,CITY COUNCIL,56105,POSTAGE,S,D6,CC-Council District 6,4444.44
2016,Expenditure,101100,CITY COUNCIL,56105,POSTAGE,S,D7,CC-Council District 7,4444.44
2016,Expenditure,101100,CITY COUNCIL,56105,POSTAGE,S,D8,CC-Council District 8,4444.44
2016,Expenditure,101100,CITY COUNCIL,56105,POSTAGE,S,D9,CC-Council District 9,4444.44
2016,Expenditure,101200,CITY CLERK,51101,REGULAR,S,CC0,CC-General,655540.7
2016,Expenditure,101200,CITY CLERK,52101,HEALTH INSURANCE,S,CC0,CC-General,90776.88
2016,Expenditure,101200,CITY CLERK,52111,OTHER INSUR/BENEFITS,S,CC0,CC-General,13649.08
2016,Expenditure,101200,CITY CLERK,52201,SOCIAL SECURITY,S,CC0,CC-General,51688.04
2016,Expenditure,101200,CITY CLERK,53101,ADMINISTRATIVE FEES,S,CC0,CC-General,15000
2016,Expenditure,101200,CITY CLERK,53101,ADMINISTRATIVE FEES,S,CC1,CC-Council District 1,5000
2016,Expenditure,101200,CITY CLERK,53101,ADMINISTRATIVE FEES,S,CC2,CC-Council District 2,5000
2016,Expenditure,101200,CITY CLERK,53101,ADMINISTRATIVE FEES,S,CC3,CC-Council District 3,5000
2016,Expenditure,101200,CITY CLERK,53101,ADMINISTRATIVE FEES,S,CC4,CC-Council District 4,5000
2016,Expenditure,101200,CITY CLERK,53101,ADMINISTRATIVE FEES,S,CC5,CC-Council District 5,5000
2016,Expenditure,101200,CITY CLERK,53101,ADMINISTRATIVE FEES,S,CC6,CC-Council District 6,5000
2016,Expenditure,101200,CITY CLERK,53101,ADMINISTRATIVE FEES,S,CC7,CC-Council District 7,5000
2016,Expenditure,101200,CITY CLERK,53101,ADMINISTRATIVE FEES,S,CC8,CC-Council District 8,5000
2016,Expenditure,101200,CITY CLERK,53101,ADMINISTRATIVE FEES,S,CC9,CC-Council District 9,5000
2016,Expenditure,101200,CITY CLERK,53301,WORKFORCE TRAINING,S,CC0,CC-General,1000
2016,Expenditure,101200,CITY CLERK,53509,COMPUTER MAINTANACE,S,CC0,CC-General,90853
2016,Expenditure,101200,CITY CLERK,53517,LEGAL FEES,S,CC0,CC-General,51120
2016,Expenditure,101200,CITY CLERK,53541,AUDITING-NON FINANCIAL,S,CC0,CC-General,9315
2016,Expenditure,101200,CITY CLERK,53901,PROFESSIONAL SERVICES - CONVER,S,CC0,CC-General,1000
2016,Expenditure,101200,CITY CLERK,54505,OFFICE EQUIPMENT,S,CC0,CC-General,6000
2016,Expenditure,101200,CITY CLERK,55305,PROMOTIONAL,S,CC0,CC-General,2300
2016,Expenditure,101200,CITY CLERK,55501,PRINTING & BINDING,S,CC0,CC-General,2000
2016,Expenditure,101200,CITY CLERK,55701,TRANSPORTATION,S,CC1,CC-Council District 1,555.55
2016,Expenditure,101200,CITY CLERK,55701,TRANSPORTATION,S,CC2,CC-Council District 2,555.55
2016,Expenditure,101200,CITY CLERK,55701,TRANSPORTATION,S,CC3,CC-Council District 3,555.55
2016,Expenditure,101200,CITY CLERK,55701,TRANSPORTATION,S,CC4,CC-Council District 4,555.55
2016,Expenditure,101200,CITY CLERK,55701,TRANSPORTATION,S,CC5,CC-Council District 5,555.55
2016,Expenditure,101200,CITY CLERK,55701,TRANSPORTATION,S,CC6,CC-Council District 6,555.55
2016,Expenditure,101200,CITY CLERK,55701,TRANSPORTATION,S,CC7,CC-Council District 7,555.55
2016,Expenditure,101200,CITY CLERK,55701,TRANSPORTATION,S,CC8,CC-Council District 8,555.55
2016,Expenditure,101200,CITY CLERK,55701,TRANSPORTATION,S,CC9,CC-Council District 9,555.55
2016,Expenditure,101200,CITY CLERK,55705,LODGING,S,CC0,CC-General,5000
2016,Expenditure,101200,CITY CLERK,55709,PER DIEM,S,CC0,CC-General,704
2016,Expenditure,101200,CITY CLERK,55709,PER DIEM,S,CC1,CC-Council District 1,144
2016,Expenditure,101200,CITY CLERK,55709,PER DIEM,S,CC2,CC-Council District 2,144
2016,Expenditure,101200,CITY CLERK,55709,PER DIEM,S,CC3,CC-Council District 3,144
2016,Expenditure,101200,CITY CLERK,55709,PER DIEM,S,CC4,CC-Council District 4,144
2016,Expenditure,101200,CITY CLERK,55709,PER DIEM,S,CC5,CC-Council District 5,144
2016,Expenditure,101200,CITY CLERK,55709,PER DIEM,S,CC6,CC-Council District 6,144
2016,Expenditure,101200,CITY CLERK,55709,PER DIEM,S,CC7,CC-Council District 7,144
2016,Expenditure,101200,CITY CLERK,55709,PER DIEM,S,CC8,CC-Council District 8,144
2016,Expenditure,101200,CITY CLERK,55709,PER DIEM,S,CC9,CC-Council District 9,144
2016,Expenditure,101200,CITY CLERK,56101,OFFICE SUPPLIES,S,CC0,CC-General,2384
2016,Expenditure,101200,CITY CLERK,56101,OFFICE SUPPLIES,S,CC1,CC-Council District 1,1500
2016,Expenditure,101200,CITY CLERK,56101,OFFICE SUPPLIES,S,CC2,CC-Council District 2,1500
2016,Expenditure,101200,CITY CLERK,56101,OFFICE SUPPLIES,S,CC3,CC-Council District 3,1500
2016,Expenditure,101200,CITY CLERK,56101,OFFICE SUPPLIES,S,CC4,CC-Council District 4,1500
2016,Expenditure,101200,CITY CLERK,56101,OFFICE SUPPLIES,S,CC5,CC-Council District 5,1500
2016,Expenditure,101200,CITY CLERK,56101,OFFICE SUPPLIES,S,CC6,CC-Council District 6,1500
2016,Expenditure,101200,CITY CLERK,56101,OFFICE SUPPLIES,S,CC7,CC-Council District 7,1500
2016,Expenditure,101200,CITY CLERK,56101,OFFICE SUPPLIES,S,CC8,CC-Council District 8,1500
2016,Expenditure,101200,CITY CLERK,56101,OFFICE SUPPLIES,S,CC9,CC-Council District 9,1500
2016,Expenditure,101200,CITY CLERK,56151,OPERATIONAL SUPPLIES,S,CC0,CC-General,800
2016,Expenditure,101200,CITY CLERK,56151,OPERATIONAL SUPPLIES,S,CC1,CC-Council District 1,800
2016,Expenditure,101200,CITY CLERK,56151,OPERATIONAL SUPPLIES,S,CC2,CC-Council District 2,800
2016,Expenditure,101200,CITY CLERK,56151,OPERATIONAL SUPPLIES,S,CC3,CC-Council District 3,800
2016,Expenditure,101200,CITY CLERK,56151,OPERATIONAL SUPPLIES,S,CC4,CC-Council District 4,800
2016,Expenditure,101200,CITY CLERK,56151,OPERATIONAL SUPPLIES,S,CC5,CC-Council District 5,800
2016,Expenditure,101200,CITY CLERK,56151,OPERATIONAL SUPPLIES,S,CC6,CC-Council District 6,800
2016,Expenditure,101200,CITY CLERK,56151,OPERATIONAL SUPPLIES,S,CC7,CC-Council District 7,800
2016,Expenditure,101200,CITY CLERK,56151,OPERATIONAL SUPPLIES,S,CC8,CC-Council District 8,800
2016,Expenditure,101200,CITY CLERK,56151,OPERATIONAL SUPPLIES,S,CC9,CC-Council District 9,800
2016,Expenditure,101200,CITY CLERK,56401,MATERIALS,S,CC0,CC-General,5000
2016,Expenditure,101200,CITY CLERK,57501,MACHINERY AND EQUIPMENT,S,CC0,CC-General,6000
2016,Expenditure,101200,CITY CLERK,57531,VEHICLES,S,CC1,CC-Council District 1,4500
2016,Expenditure,101200,CITY CLERK,57531,VEHICLES,S,CC2,CC-Council District 2,4500
2016,Expenditure,101200,CITY CLERK,57531,VEHICLES,S,CC3,CC-Council District 3,4500
2016,Expenditure,101200,CITY CLERK,57531,VEHICLES,S,CC4,CC-Council District 4,4500
2016,Expenditure,101200,CITY CLERK,57531,VEHICLES,S,CC5,CC-Council District 5,4500
2016,Expenditure,101200,CITY CLERK,57531,VEHICLES,S,CC6,CC-Council District 6,4500
2016,Expenditure,101200,CITY CLERK,57531,VEHICLES,S,CC7,CC-Council District 7,4500
2016,Expenditure,101200,CITY CLERK,57531,VEHICLES,S,CC8,CC-Council District 8,4500
2016,Expenditure,101200,CITY CLERK,57531,VEHICLES,S,CC9,CC-Council District 9,4500
2016,Expenditure,101200,CITY CLERK,57571,FURNITURE AND FIXTURES,S,CC0,CC-General,500
2016,Expenditure,102000,MAYOR'S OFFICE,51101,REGULAR, , ,,981941.76
2016,Expenditure,102000,MAYOR'S OFFICE,52101,HEALTH INSURANCE, , ,,134831.92
2016,Expenditure,102000,MAYOR'S OFFICE,52111,OTHER INSUR/BENEFITS, , ,,17930.85
2016,Expenditure,102000,MAYOR'S OFFICE,52201,SOCIAL SECURITY, , ,,77505.58
2016,Expenditure,102000,MAYOR'S OFFICE,52602,TUITION REIMBURSEMENT, , ,,8000
2016,Expenditure,102000,MAYOR'S OFFICE,53101,ADMINISTRATIVE FEES, , ,,26372
2016,Expenditure,102000,MAYOR'S OFFICE,53301,WORKFORCE TRAINING, , ,,22000
2016,Expenditure,102000,MAYOR'S OFFICE,55501,PRINTING & BINDING, , ,,6500
2016,Expenditure,102000,MAYOR'S OFFICE,56101,OFFICE SUPPLIES, , ,,11200
2016,Expenditure,102000,MAYOR'S OFFICE,56151,OPERATIONAL SUPPLIES, , ,,5190
2016,Expenditure,102000,MAYOR'S OFFICE,57501,MACHINERY AND EQUIPMENT, , ,,22000
2016,Expenditure,102000,MAYOR'S OFFICE,57571,FURNITURE AND FIXTURES, , ,,3200
2016,Expenditure,102100,BUREAU OF NEIGHBORHOOD EMPOWER,51101,REGULAR, , ,,725052.32
2016,Expenditure,102100,BUREAU OF NEIGHBORHOOD EMPOWER,51401,PREMIUM PAY, , ,,518
2016,Expenditure,102100,BUREAU OF NEIGHBORHOOD EMPOWER,52101,HEALTH INSURANCE, , ,,134053.92
2016,Expenditure,102100,BUREAU OF NEIGHBORHOOD EMPOWER,52111,OTHER INSUR/BENEFITS, , ,,16913.54
2016,Expenditure,102100,BUREAU OF NEIGHBORHOOD EMPOWER,52201,SOCIAL SECURITY, , ,,59061.14
2016,Expenditure,102100,BUREAU OF NEIGHBORHOOD EMPOWER,53101,ADMINISTRATIVE FEES, , ,,56264
2016,Expenditure,102100,BUREAU OF NEIGHBORHOOD EMPOWER,53301,WORKFORCE TRAINING, , ,,12000
2016,Expenditure,102100,BUREAU OF NEIGHBORHOOD EMPOWER,53509,COMPUTER MAINTANACE, , ,,15500
2016,Expenditure,102100,BUREAU OF NEIGHBORHOOD EMPOWER,53901,PROFESSIONAL SERVICES - CONVER, , ,,50000
2016,Expenditure,102100,BUREAU OF NEIGHBORHOOD EMPOWER,55501,PRINTING & BINDING, , ,,400
2016,Expenditure,102100,BUREAU OF NEIGHBORHOOD EMPOWER,56101,OFFICE SUPPLIES, , ,,650
2016,Expenditure,102100,BUREAU OF NEIGHBORHOOD EMPOWER,56151,OPERATIONAL SUPPLIES, , ,,240
2016,Expenditure,102100,BUREAU OF NEIGHBORHOOD EMPOWER,57501,MACHINERY AND EQUIPMENT, , ,,2500
2016,Expenditure,102100,BUREAU OF NEIGHBORHOOD EMPOWER,57571,FURNITURE AND FIXTURES, , ,,1000
2016,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGE,51101,REGULAR, , ,,1525079.26
2016,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGE,52101,HEALTH INSURANCE, , ,,191023.2
2016,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGE,52111,OTHER INSUR/BENEFITS, , ,,25966.93
2016,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGE,52201,SOCIAL SECURITY, , ,,116154.71
2016,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGE,52602,TUITION REIMBURSEMENT, , ,,15000
2016,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGE,53101,ADMINISTRATIVE FEES, , ,,895010
2016,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGE,53105,RECORDING / FILLING FEES, , ,,1000
2016,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGE,53301,WORKFORCE TRAINING, , ,,15000
2016,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGE,53509,COMPUTER MAINTANACE, , ,,106609
2016,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGE,54201,MAINTENANCE, , ,,5960727.4
2016,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGE,54501,LAND & BUILDINGS, , ,,440000
2016,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGE,55101,INSURANCE PREMIUMS, , ,,200000
2016,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGE,55309,REGULATORY, , ,,10000
2016,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGE,55501,PRINTING & BINDING, , ,,3000
2016,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGE,56101,OFFICE SUPPLIES, , ,,13200
2016,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGE,56151,OPERATIONAL SUPPLIES, , ,,1500
2016,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGE,56201,FUEL, , ,,4135000
2016,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGE,56401,MATERIALS, , ,,4000
2016,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGE,56501,PARTS, , ,,2597000
2016,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGE,57501,MACHINERY AND EQUIPMENT, , ,,12408
2016,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGE,57571,FURNITURE AND FIXTURES, , ,,3000
2016,Expenditure,103000,INNOVATION & PERFORMANCE,51101,REGULAR, , ,,3509083.69
2016,Expenditure,103000,INNOVATION & PERFORMANCE,51401,PREMIUM PAY, , ,,34050
2016,Expenditure,103000,INNOVATION & PERFORMANCE,52101,HEALTH INSURANCE, , ,,580705.56
2016,Expenditure,103000,INNOVATION & PERFORMANCE,52111,OTHER INSUR/BENEFITS, , ,,65901.72
2016,Expenditure,103000,INNOVATION & PERFORMANCE,52201,SOCIAL SECURITY, , ,,277694.03
2016,Expenditure,103000,INNOVATION & PERFORMANCE,52602,TUITION REIMBURSEMENT, , ,,15000
2016,Expenditure,103000,INNOVATION & PERFORMANCE,53101,ADMINISTRATIVE FEES, , ,,500
2016,Expenditure,103000,INNOVATION & PERFORMANCE,53301,WORKFORCE TRAINING, , ,,22250
2016,Expenditure,103000,INNOVATION & PERFORMANCE,53501,AUDITING & ACCOUNTING SERVICE, , ,,93800
2016,Expenditure,103000,INNOVATION & PERFORMANCE,53509,COMPUTER MAINTANACE, , ,,2236000
2016,Expenditure,103000,INNOVATION & PERFORMANCE,53529,PROTECTIVE / INVESTIGATION, , ,,27224.4
2016,Expenditure,103000,INNOVATION & PERFORMANCE,53901,PROFESSIONAL SERVICES - CONVER, , ,,23000
2016,Expenditure,103000,INNOVATION & PERFORMANCE,54601,ELECTRIC, , ,,4600000
2016,Expenditure,103000,INNOVATION & PERFORMANCE,54603,NATURAL GAS, , ,,1570000
2016,Expenditure,103000,INNOVATION & PERFORMANCE,54607,STEAM, , ,,500000
2016,Expenditure,103000,INNOVATION & PERFORMANCE,54609,WATER, , ,,370000
2016,Expenditure,103000,INNOVATION & PERFORMANCE,55201,TELEPHONE, , ,,847500
2016,Expenditure,103000,INNOVATION & PERFORMANCE,55501,PRINTING & BINDING, , ,,235000
2016,Expenditure,103000,INNOVATION & PERFORMANCE,56101,OFFICE SUPPLIES, , ,,354000
2016,Expenditure,103000,INNOVATION & PERFORMANCE,56151,OPERATIONAL SUPPLIES, , ,,1500
2016,Expenditure,103000,INNOVATION & PERFORMANCE,56401,MATERIALS, , ,,500
2016,Expenditure,103000,INNOVATION & PERFORMANCE,56503,REPAIRS, , ,,40000
2016,Expenditure,105000,HUMAN RELATIONS COMM.,51101,REGULAR, , ,,247646.37
2016,Expenditure,105000,HUMAN RELATIONS COMM.,52101,HEALTH INSURANCE, , ,,41872.2
2016,Expenditure,105000,HUMAN RELATIONS COMM.,52111,OTHER INSUR/BENEFITS, , ,,5818.94
2016,Expenditure,105000,HUMAN RELATIONS COMM.,52201,SOCIAL SECURITY, , ,,22607.98
2016,Expenditure,105000,HUMAN RELATIONS COMM.,53101,ADMINISTRATIVE FEES, , ,,2678
2016,Expenditure,105000,HUMAN RELATIONS COMM.,53301,WORKFORCE TRAINING, , ,,1200
2016,Expenditure,105000,HUMAN RELATIONS COMM.,53901,PROFESSIONAL SERVICES - CONVER, , ,,11000
2016,Expenditure,105000,HUMAN RELATIONS COMM.,55309,REGULATORY, , ,,1600
2016,Expenditure,105000,HUMAN RELATIONS COMM.,55701,TRANSPORTATION, , ,,1500
2016,Expenditure,105000,HUMAN RELATIONS COMM.,56101,OFFICE SUPPLIES, , ,,2300
2016,Expenditure,106000,CITY CONTROLLER,51101,REGULAR, , ,,3037572.4
2016,Expenditure,106000,CITY CONTROLLER,52101,HEALTH INSURANCE, , ,,500358.6
2016,Expenditure,106000,CITY CONTROLLER,52111,OTHER INSUR/BENEFITS, , ,,61313.52
2016,Expenditure,106000,CITY CONTROLLER,52201,SOCIAL SECURITY, , ,,239167.14
2016,Expenditure,106000,CITY CONTROLLER,52602,TUITION REIMBURSEMENT, , ,,12220
2016,Expenditure,106000,CITY CONTROLLER,53301,WORKFORCE TRAINING, , ,,20000
2016,Expenditure,106000,CITY CONTROLLER,53501,AUDITING & ACCOUNTING SERVICE, , ,,75000
2016,Expenditure,106000,CITY CONTROLLER,53901,PROFESSIONAL SERVICES - CONVER, , ,,55000
2016,Expenditure,106000,CITY CONTROLLER,54201,MAINTENANCE, , ,,3000
2016,Expenditure,106000,CITY CONTROLLER,54505,OFFICE EQUIPMENT, , ,,6500
2016,Expenditure,106000,CITY CONTROLLER,54513,MCHINERY & EQUIPMENTS, , ,,12000
2016,Expenditure,106000,CITY CONTROLLER,55501,PRINTING & BINDING, , ,,12000
2016,Expenditure,106000,CITY CONTROLLER,56101,OFFICE SUPPLIES, , ,,9440
2016,Expenditure,106000,CITY CONTROLLER,56151,OPERATIONAL SUPPLIES, , ,,7636
2016,Expenditure,106000,CITY CONTROLLER,57501,MACHINERY AND EQUIPMENT, , ,,3819
2016,Expenditure,106000,CITY CONTROLLER,57571,FURNITURE AND FIXTURES, , ,,3820
2016,Expenditure,107000,FINANCE,51101,REGULAR, , ,,2239460.32
2016,Expenditure,107000,FINANCE,51401,PREMIUM PAY, , ,,22085
2016,Expenditure,107000,FINANCE,52101,HEALTH INSURANCE, , ,,436040.16
2016,Expenditure,107000,FINANCE,52111,OTHER INSUR/BENEFITS, , ,,44448.18
2016,Expenditure,107000,FINANCE,52201,SOCIAL SECURITY, , ,,179130.03
2016,Expenditure,107000,FINANCE,52401,PENSION CONTRIBUTION, , ,,43073288
2016,Expenditure,107000,FINANCE,52404,RETIREE CONTRIBUTION, , ,,2100000
2016,Expenditure,107000,FINANCE,52407,WIDOW(ER) CONTRIBUTION, , ,,95000
2016,Expenditure,107000,FINANCE,52410,SURVIVOR CONTRIBUTION, , ,,85000
2016,Expenditure,107000,FINANCE,52413,ADDITIONAL PENSION FUND, , ,,21810984
2016,Expenditure,107000,FINANCE,52419,RETIRED POLICE OFFICER, , ,,10000
2016,Expenditure,107000,FINANCE,52422,RETIRED FIREFIGHTERS, , ,,30000
2016,Expenditure,107000,FINANCE,52423,RETIRED EMS, , ,,50000
2016,Expenditure,107000,FINANCE,52901,OPEB CONTR, , ,,2500000
2016,Expenditure,107000,FINANCE,53101,ADMINISTRATIVE FEES, , ,,1140100
2016,Expenditure,107000,FINANCE,53105,RECORDING / FILLING FEES, , ,,2000
2016,Expenditure,107000,FINANCE,53301,WORKFORCE TRAINING, , ,,8300
2016,Expenditure,107000,FINANCE,53501,AUDITING & ACCOUNTING SERVICE, , ,,280920
2016,Expenditure,107000,FINANCE,53509,COMPUTER MAINTANACE, , ,,1375208
2016,Expenditure,107000,FINANCE,53513,COURT RELATED FEES, , ,,500
2016,Expenditure,107000,FINANCE,53517,LEGAL FEES, , ,,57500
2016,Expenditure,107000,FINANCE,53725,MAINTENANCE - MISC, , ,,1000
2016,Expenditure,107000,FINANCE,53901,PROFESSIONAL SERVICES - CONVER, , ,,271500
2016,Expenditure,107000,FINANCE,54101,CLEANING, , ,,5200
2016,Expenditure,107000,FINANCE,54513,MCHINERY & EQUIPMENTS, , ,,2700
2016,Expenditure,107000,FINANCE,55101,INSURANCE PREMIUMS, , ,,25000
2016,Expenditure,107000,FINANCE,55309,REGULATORY, , ,,50000
2016,Expenditure,107000,FINANCE,55501,PRINTING & BINDING, , ,,6000
2016,Expenditure,107000,FINANCE,55701,TRANSPORTATION, , ,,25000
2016,Expenditure,107000,FINANCE,56101,OFFICE SUPPLIES, , ,,57500
2016,Expenditure,107000,FINANCE,56105,POSTAGE, , ,,534500
2016,Expenditure,107000,FINANCE,56151,OPERATIONAL SUPPLIES, , ,,7776
2016,Expenditure,107000,FINANCE,56401,MATERIALS, , ,,2740
2016,Expenditure,107000,FINANCE,57571,FURNITURE AND FIXTURES, , ,,35000
2016,Expenditure,107000,FINANCE,58101,GRANTS, , ,,40000
2016,Expenditure,107000,FINANCE,58191,REFUNDS, , ,,160000
2016,Expenditure,107000,FINANCE,82101,INTEREST EXPENSE - BONDS, , ,,25183242
2016,Expenditure,107000,FINANCE,82103,PRINCIPAL, , ,,63160000
2016,Expenditure,107000,FINANCE,82107,SUBSIDY - PAA/SEA, , ,,268982.5
2016,Expenditure,108000,LAW,51101,REGULAR, , ,,1874567.02
2016,Expenditure,108000,LAW,51401,PREMIUM PAY, , ,,518
2016,Expenditure,108000,LAW,52101,HEALTH INSURANCE, , ,,314319.96
2016,Expenditure,108000,LAW,52111,OTHER INSUR/BENEFITS, , ,,32550.19
2016,Expenditure,108000,LAW,52201,SOCIAL SECURITY, , ,,147952.45
2016,Expenditure,108000,LAW,53101,ADMINISTRATIVE FEES, , ,,3500
2016,Expenditure,108000,LAW,53105,RECORDING / FILLING FEES, , ,,17000
2016,Expenditure,108000,LAW,53301,WORKFORCE TRAINING, , ,,16000
2016,Expenditure,108000,LAW,53509,COMPUTER MAINTANACE, , ,,12000
2016,Expenditure,108000,LAW,53513,COURT RELATED FEES, , ,,109807
2016,Expenditure,108000,LAW,53517,LEGAL FEES, , ,,740000
2016,Expenditure,108000,LAW,56101,OFFICE SUPPLIES, , ,,10800
2016,Expenditure,108000,LAW,56151,OPERATIONAL SUPPLIES, , ,,36600
2016,Expenditure,108000,LAW,57501,MACHINERY AND EQUIPMENT, , ,,2500
2016,Expenditure,108000,LAW,57571,FURNITURE AND FIXTURES, , ,,2000
2016,Expenditure,108000,LAW,58105,JUDGEMENTS, , ,,2299781
2016,Expenditure,108100,ETHICS BOARD,51101,REGULAR, , ,,61439.77
2016,Expenditure,108100,ETHICS BOARD,52101,HEALTH INSURANCE, , ,,5981.76
2016,Expenditure,108100,ETHICS BOARD,52111,OTHER INSUR/BENEFITS, , ,,723.41
2016,Expenditure,108100,ETHICS BOARD,52201,SOCIAL SECURITY, , ,,6441.1
2016,Expenditure,108100,ETHICS BOARD,53901,PROFESSIONAL SERVICES - CONVER, , ,,10000
2016,Expenditure,108100,ETHICS BOARD,56101,OFFICE SUPPLIES, , ,,10000
2016,Expenditure,109000,HUMAN RESOURCES/CIVIL SERVICE,51101,REGULAR, , ,,1696600.43
