Year,Type,Cost Center,Department,Object Account,Account Description,Subledger Type,Subledger,Subledger Description,Amount
2013,Expenditure,107000,FINANCE,52410,SURVIVOR CONTRIBUTION, , ,,525000
2013,Expenditure,107000,FINANCE,52413,ADDITIONAL PENSION FUND, , ,,18376000
2013,Expenditure,107000,FINANCE,52416,EARLY RETIREMENT HEALTHCARE, , ,,100000
2013,Expenditure,107000,FINANCE,52419,RETIRED POLICE OFFICER, , ,,26500
2013,Expenditure,107000,FINANCE,52422,RETIRED FIREFIGHTERS, , ,,66000
2013,Expenditure,107000,FINANCE,52901,OPEB CONTR, , ,,2500000
2013,Expenditure,107000,FINANCE,53101,ADMINISTRATIVE FEES, , ,,923387
2013,Expenditure,107000,FINANCE,53101,ADMINISTRATIVE FEES, , ,,5500
2013,Expenditure,107000,FINANCE,53105,RECORDING / FILLING FEES, , ,,160000
2013,Expenditure,107000,FINANCE,53105,RECORDING / FILLING FEES, , ,,8000
2013,Expenditure,107000,FINANCE,53301,WORKFORCE TRAINING, , ,,32674
2013,Expenditure,107000,FINANCE,53501,AUDITING & ACCOUNTING SERVICE, , ,,306452
2013,Expenditure,107000,FINANCE,53509,COMPUTER MAINTANACE, , ,,1351400
2013,Expenditure,107000,FINANCE,53725,MAINTENANCE - MISC, , ,,300000
2013,Expenditure,107000,FINANCE,54505,OFFICE EQUIPMENT, , ,,9977
2013,Expenditure,107000,FINANCE,54513,MCHINERY & EQUIPMENTS, , ,,19192
2013,Expenditure,107000,FINANCE,55101,INSURANCE PREMIUMS, , ,,30000
2013,Expenditure,107000,FINANCE,55305,PROMOTIONAL, , ,,200000
2013,Expenditure,107000,FINANCE,55701,TRANSPORTATION, , ,,10000
2013,Expenditure,107000,FINANCE,56101,OFFICE SUPPLIES, , ,,300000
2013,Expenditure,107000,FINANCE,56105,POSTAGE, , ,,835000
2013,Expenditure,107000,FINANCE,56401,MATERIALS, , ,,3838
2013,Expenditure,107000,FINANCE,56501,PARTS, , ,,1977
2013,Expenditure,107000,FINANCE,57571,FURNITURE AND FIXTURES, , ,,42900
2013,Expenditure,107000,FINANCE,58101,GRANTS, , ,,40000
2013,Expenditure,107000,FINANCE,82101,INTEREST EXPENSE - BONDS, , ,,33061520
2013,Expenditure,107000,FINANCE,82103,PRINCIPAL, , ,,53805000
2013,Expenditure,107000,FINANCE,82107,SUBSIDY - PAA/SEA, , ,,268897
2013,Expenditure,108000,LAW,51101,REGULAR, , ,,1820950
2013,Expenditure,108000,LAW,51401,PREMIUM PAY, , ,,518
2013,Expenditure,108000,LAW,53101,ADMINISTRATIVE FEES, , ,,4886
2013,Expenditure,108000,LAW,53105,RECORDING / FILLING FEES, , ,,1466
2013,Expenditure,108000,LAW,53301,WORKFORCE TRAINING, , ,,17000
2013,Expenditure,108000,LAW,53509,COMPUTER MAINTANACE, , ,,25157
2013,Expenditure,108000,LAW,53513,COURT RELATED FEES, , ,,105987
2013,Expenditure,108000,LAW,53517,LEGAL FEES, , ,,384165
2013,Expenditure,108000,LAW,54505,OFFICE EQUIPMENT, , ,,8015
2013,Expenditure,108000,LAW,55309,REGULATORY, , ,,978
2013,Expenditure,108000,LAW,56151,OPERATIONAL SUPPLIES, , ,,29897
2013,Expenditure,108000,LAW,57571,FURNITURE AND FIXTURES, , ,,16821
2013,Expenditure,108000,LAW,58101,GRANTS, , ,,10000
2013,Expenditure,108000,LAW,58105,JUDGEMENTS, , ,,1600000
2013,Expenditure,108350,EQUAL OPP. REVIEW COMMISION,51101,REGULAR, , ,,234114
2013,Expenditure,108350,EQUAL OPP. REVIEW COMMISION,51401,PREMIUM PAY, , ,,518
2013,Expenditure,108350,EQUAL OPP. REVIEW COMMISION,53101,ADMINISTRATIVE FEES, , ,,9000
2013,Expenditure,108350,EQUAL OPP. REVIEW COMMISION,53101,ADMINISTRATIVE FEES, , ,,7000
2013,Expenditure,108350,EQUAL OPP. REVIEW COMMISION,53509,COMPUTER MAINTANACE, , ,,25000
2013,Expenditure,108350,EQUAL OPP. REVIEW COMMISION,56101,OFFICE SUPPLIES, , ,,2919
2013,Expenditure,108350,EQUAL OPP. REVIEW COMMISION,56151,OPERATIONAL SUPPLIES, , ,,4000
2013,Expenditure,108350,EQUAL OPP. REVIEW COMMISION,56301,PARTS, , ,,514
2013,Expenditure,108350,EQUAL OPP. REVIEW COMMISION,57501,MACHINERY AND EQUIPMENT, , ,,63
2013,Expenditure,108350,EQUAL OPP. REVIEW COMMISION,57571,FURNITURE AND FIXTURES, , ,,7175
2013,Expenditure,109000,HUMAN RESOURCES/CIVIL SERVICE,51101,REGULAR, , ,,1552430
2013,Expenditure,109000,HUMAN RESOURCES/CIVIL SERVICE,51401,PREMIUM PAY, , ,,3416
2013,Expenditure,109000,HUMAN RESOURCES/CIVIL SERVICE,52101,HEALTH INSURANCE, , ,,30092994
2013,Expenditure,109000,HUMAN RESOURCES/CIVIL SERVICE,52111,OTHER INSUR/BENEFITS, , ,,2509746
2013,Expenditure,109000,HUMAN RESOURCES/CIVIL SERVICE,52121,RETIREE HEALTH INSURANCE, , ,,19902223
2013,Expenditure,109000,HUMAN RESOURCES/CIVIL SERVICE,52125,MEDICARE RETIREE BENEFITS, , ,,4000000
2013,Expenditure,109000,HUMAN RESOURCES/CIVIL SERVICE,52201,SOCIAL SECURITY, , ,,7877105
2013,Expenditure,109000,HUMAN RESOURCES/CIVIL SERVICE,52205,UNEMPLOYMENT COMP, , ,,365453
2013,Expenditure,109000,HUMAN RESOURCES/CIVIL SERVICE,52301,MEDICAL - W/C, , ,,5574876
2013,Expenditure,109000,HUMAN RESOURCES/CIVIL SERVICE,52305,INDEMNITY - W/C, , ,,13809652
2013,Expenditure,109000,HUMAN RESOURCES/CIVIL SERVICE,52309,LEGAL - W/C, , ,,1329860
2013,Expenditure,109000,HUMAN RESOURCES/CIVIL SERVICE,52314,WORKER COMP - SETTLEMENT, , ,,1000000
2013,Expenditure,109000,HUMAN RESOURCES/CIVIL SERVICE,52601,PERSONAL LEAVE BUYBACK, , ,,1211084
2013,Expenditure,109000,HUMAN RESOURCES/CIVIL SERVICE,52601,PERSONAL LEAVE BUYBACK, , ,,1181
2013,Expenditure,109000,HUMAN RESOURCES/CIVIL SERVICE,52605,RETIREMENT SEVERANCE, , ,,750000
2013,Expenditure,109000,HUMAN RESOURCES/CIVIL SERVICE,53301,WORKFORCE TRAINING, , ,,6350
2013,Expenditure,109000,HUMAN RESOURCES/CIVIL SERVICE,53525,PAYROLL PROCESSING, , ,,700000
2013,Expenditure,109000,HUMAN RESOURCES/CIVIL SERVICE,53701,REPAIRS, , ,,308
2013,Expenditure,109000,HUMAN RESOURCES/CIVIL SERVICE,53725,MAINTENANCE - MISC, , ,,12696
2013,Expenditure,109000,HUMAN RESOURCES/CIVIL SERVICE,54501,LAND & BUILDINGS, , ,,5785
2013,Expenditure,109000,HUMAN RESOURCES/CIVIL SERVICE,54505,OFFICE EQUIPMENT, , ,,2848
2013,Expenditure,109000,HUMAN RESOURCES/CIVIL SERVICE,55301,EMPLOYMENT RELATED, , ,,300247
2013,Expenditure,109000,HUMAN RESOURCES/CIVIL SERVICE,56101,OFFICE SUPPLIES, , ,,23024
2013,Expenditure,109000,HUMAN RESOURCES/CIVIL SERVICE,56151,OPERATIONAL SUPPLIES, , ,,2307
2013,Expenditure,109000,HUMAN RESOURCES/CIVIL SERVICE,56401,MATERIALS, , ,,4098
2013,Expenditure,109000,HUMAN RESOURCES/CIVIL SERVICE,57501,MACHINERY AND EQUIPMENT, , ,,23725
2013,Expenditure,109000,HUMAN RESOURCES/CIVIL SERVICE,57571,FURNITURE AND FIXTURES, , ,,10611
2013,Expenditure,110000,CITY PLANNING,51101,REGULAR, , ,,1727916
2013,Expenditure,110000,CITY PLANNING,51401,PREMIUM PAY, , ,,4140
2013,Expenditure,110000,CITY PLANNING,53301,WORKFORCE TRAINING, , ,,9000
2013,Expenditure,110000,CITY PLANNING,53509,COMPUTER MAINTANACE, , ,,227867
2013,Expenditure,110000,CITY PLANNING,53513,COURT RELATED FEES, , ,,8200
2013,Expenditure,110000,CITY PLANNING,54513,MCHINERY & EQUIPMENTS, , ,,7699
2013,Expenditure,110000,CITY PLANNING,55201,TELEPHONE, , ,,2151
2013,Expenditure,110000,CITY PLANNING,55309,REGULATORY, , ,,2891
2013,Expenditure,110000,CITY PLANNING,56101,OFFICE SUPPLIES, , ,,24792
2013,Expenditure,110000,CITY PLANNING,56151,OPERATIONAL SUPPLIES, , ,,6997
2013,Expenditure,110000,CITY PLANNING,57501,MACHINERY AND EQUIPMENT, , ,,1228
2013,Expenditure,110000,CITY PLANNING,57571,FURNITURE AND FIXTURES, , ,,5253
2013,Expenditure,121000,FINANCE - BPFAS,51101,REGULAR, , ,,870750
2013,Expenditure,121000,FINANCE - BPFAS,51401,PREMIUM PAY, , ,,16315
2013,Expenditure,121000,FINANCE - BPFAS,53301,WORKFORCE TRAINING, , ,,6000
2013,Expenditure,121000,FINANCE - BPFAS,53529,PROTECTIVE / INVESTIGATION, , ,,525000
2013,Expenditure,121000,FINANCE - BPFAS,54101,CLEANING, , ,,617173
2013,Expenditure,121000,FINANCE - BPFAS,54105,LANDSCAPING, , ,,7324
2013,Expenditure,121000,FINANCE - BPFAS,54201,MAINTENANCE, , ,,5644538
2013,Expenditure,121000,FINANCE - BPFAS,54305,BUILDING - SYSTEMS, , ,,75534
2013,Expenditure,121000,FINANCE - BPFAS,54501,LAND & BUILDINGS, , ,,1909054
2013,Expenditure,121000,FINANCE - BPFAS,54505,OFFICE EQUIPMENT, , ,,110000
2013,Expenditure,121000,FINANCE - BPFAS,54513,MCHINERY & EQUIPMENTS, , ,,3418
2013,Expenditure,121000,FINANCE - BPFAS,55101,INSURANCE PREMIUMS, , ,,190000
2013,Expenditure,121000,FINANCE - BPFAS,55305,PROMOTIONAL, , ,,12000
2013,Expenditure,121000,FINANCE - BPFAS,55501,PRINTING & BINDING, , ,,12500
2013,Expenditure,121000,FINANCE - BPFAS,56101,OFFICE SUPPLIES, , ,,25040
2013,Expenditure,121000,FINANCE - BPFAS,56151,OPERATIONAL SUPPLIES, , ,,3000
2013,Expenditure,121000,FINANCE - BPFAS,56201,FUEL, , ,,4350000
2013,Expenditure,121000,FINANCE - BPFAS,56501,PARTS, , ,,1704166
2013,Expenditure,121000,FINANCE - BPFAS,57571,FURNITURE AND FIXTURES, , ,,4000
2013,Expenditure,210000,PS - ADMIN AND SUPPORT SERVICE,51101,REGULAR, , ,,849513
2013,Expenditure,210000,PS - ADMIN AND SUPPORT SERVICE,51203,ALLOWANCES, , ,,14000
2013,Expenditure,210000,PS - ADMIN AND SUPPORT SERVICE,51401,PREMIUM PAY, , ,,10500
2013,Expenditure,210000,PS - ADMIN AND SUPPORT SERVICE,53301,WORKFORCE TRAINING, , ,,5000
2013,Expenditure,210000,PS - ADMIN AND SUPPORT SERVICE,53529,PROTECTIVE / INVESTIGATION, , ,,450000
2013,Expenditure,210000,PS - ADMIN AND SUPPORT SERVICE,54505,OFFICE EQUIPMENT, , ,,5500
2013,Expenditure,210000,PS - ADMIN AND SUPPORT SERVICE,55701,TRANSPORTATION, , ,,2000
2013,Expenditure,210000,PS - ADMIN AND SUPPORT SERVICE,56101,OFFICE SUPPLIES, , ,,2000
2013,Expenditure,210000,PS - ADMIN AND SUPPORT SERVICE,57531,VEHICLES, , ,,1200000
2013,Expenditure,220000,PS - EMERGENCY MED SERVICES,51101,REGULAR, , ,,9327057
2013,Expenditure,220000,PS - EMERGENCY MED SERVICES,51201,LONGEVITY, , ,,241995
2013,Expenditure,220000,PS - EMERGENCY MED SERVICES,51203,ALLOWANCES, , ,,322000
2013,Expenditure,220000,PS - EMERGENCY MED SERVICES,51205,UNIFORM, , ,,120250
2013,Expenditure,220000,PS - EMERGENCY MED SERVICES,51401,PREMIUM PAY, , ,,2607836
2013,Expenditure,220000,PS - EMERGENCY MED SERVICES,52602,TUITION REIMBURSEMENT, , ,,3000
2013,Expenditure,220000,PS - EMERGENCY MED SERVICES,53301,WORKFORCE TRAINING, , ,,25345
2013,Expenditure,220000,PS - EMERGENCY MED SERVICES,53701,REPAIRS, , ,,63140
2013,Expenditure,220000,PS - EMERGENCY MED SERVICES,53705,DATA PROCESSING, , ,,89700
2013,Expenditure,220000,PS - EMERGENCY MED SERVICES,54101,CLEANING, , ,,1500
2013,Expenditure,220000,PS - EMERGENCY MED SERVICES,54301,BUILDING - GENERAL, , ,,2028
2013,Expenditure,220000,PS - EMERGENCY MED SERVICES,54505,OFFICE EQUIPMENT, , ,,4848
2013,Expenditure,220000,PS - EMERGENCY MED SERVICES,54513,MCHINERY & EQUIPMENTS, , ,,978
2013,Expenditure,220000,PS - EMERGENCY MED SERVICES,55101,INSURANCE PREMIUMS, , ,,30595
2013,Expenditure,220000,PS - EMERGENCY MED SERVICES,55305,PROMOTIONAL, , ,,500
2013,Expenditure,220000,PS - EMERGENCY MED SERVICES,56101,OFFICE SUPPLIES, , ,,17558
2013,Expenditure,220000,PS - EMERGENCY MED SERVICES,56151,OPERATIONAL SUPPLIES, , ,,292024
2013,Expenditure,220000,PS - EMERGENCY MED SERVICES,56301,PARTS, , ,,19901
2013,Expenditure,220000,PS - EMERGENCY MED SERVICES,56351,TOOLS, , ,,2050
2013,Expenditure,220000,PS - EMERGENCY MED SERVICES,56501,PARTS, , ,,11070
2013,Expenditure,220000,PS - EMERGENCY MED SERVICES,57531,VEHICLES, , ,,95255
2013,Expenditure,220000,PS - EMERGENCY MED SERVICES,57571,FURNITURE AND FIXTURES, , ,,2026
2013,Expenditure,230000,PS - POLICE BUREAU,51101,REGULAR,S,ADMP,PS-Pol-Administration Branch,5819967
2013,Expenditure,230000,PS - POLICE BUREAU,51101,REGULAR,S,PSG,PS-Pol-School Guards,1939992
2013,Expenditure,230000,PS - POLICE BUREAU,51101,REGULAR,S,INV,PS-Pol-Investigations Branch,5819967
2013,Expenditure,230000,PS - POLICE BUREAU,51101,REGULAR,S,OPS,PS-Pol-Operations,5819967
2013,Expenditure,230000,PS - POLICE BUREAU,51101,REGULAR,S,ZN1,PS-Pol-Zone 1-North Side,4849972
2013,Expenditure,230000,PS - POLICE BUREAU,51101,REGULAR,S,ZN2,PS-Pol-Zone 2-Hill District,4849972
2013,Expenditure,230000,PS - POLICE BUREAU,51101,REGULAR,S,ZN3,PS-Pol-Zone 3-South Side,4849972
2013,Expenditure,230000,PS - POLICE BUREAU,51101,REGULAR,S,ZN4,PS-Pol-Zone 4-West End,4849972
2013,Expenditure,230000,PS - POLICE BUREAU,51101,REGULAR,S,ZN5,PS-Pol-Zone 5-East Liberty,4849972
2013,Expenditure,230000,PS - POLICE BUREAU,51101,REGULAR,S,ZN6,PS-Pol-Zone 6-Squirrel Hill,4849975
2013,Expenditure,230000,PS - POLICE BUREAU,51101,REGULAR,S,SPC,PS-Pol-Special Deployment,4849972
2013,Expenditure,230000,PS - POLICE BUREAU,51101,REGULAR,S,TRF,PS-Pol-Traffic,4849972
2013,Expenditure,230000,PS - POLICE BUREAU,51111,IN GRADE,S,INV,PS-Pol-Investigations Branch,18634
2013,Expenditure,230000,PS - POLICE BUREAU,51111,IN GRADE,S,OPS,PS-Pol-Operations,18633
2013,Expenditure,230000,PS - POLICE BUREAU,51111,IN GRADE,S,ZN1,PS-Pol-Zone 1-North Side,18633
2013,Expenditure,230000,PS - POLICE BUREAU,51111,IN GRADE,S,ZN2,PS-Pol-Zone 2-Hill District,18633
2013,Expenditure,230000,PS - POLICE BUREAU,51111,IN GRADE,S,ZN3,PS-Pol-Zone 3-South Side,18633
2013,Expenditure,230000,PS - POLICE BUREAU,51111,IN GRADE,S,ZN4,PS-Pol-Zone 4-West End,18634
2013,Expenditure,230000,PS - POLICE BUREAU,51111,IN GRADE,S,ZN5,PS-Pol-Zone 5-East Liberty,18634
2013,Expenditure,230000,PS - POLICE BUREAU,51111,IN GRADE,S,ZN6,PS-Pol-Zone 6-Squirrel Hill,18634
