Year,Type,Cost Center,Department,Object Account,Account Description,Subledger Type,Subledger,Subledger Description,Amount
2017,Expenditure,101200,CITY CLERK,55709,PER DIEM,S,CC5,CC-Council District 5,144
2017,Expenditure,101200,CITY CLERK,55709,PER DIEM,S,CC6,CC-Council District 6,144
2017,Expenditure,101200,CITY CLERK,55709,PER DIEM,S,CC7,CC-Council District 7,144
2017,Expenditure,101200,CITY CLERK,55709,PER DIEM,S,CC8,CC-Council District 8,144
2017,Expenditure,101200,CITY CLERK,55709,PER DIEM,S,CC9,CC-Council District 9,144
2017,Expenditure,101200,CITY CLERK,56101,OFFICE SUPPLIES,S,CC0,CC-General,2384
2017,Expenditure,101200,CITY CLERK,56101,OFFICE SUPPLIES,S,CC1,CC-Council District 1,1500
2017,Expenditure,101200,CITY CLERK,56101,OFFICE SUPPLIES,S,CC2,CC-Council District 2,1500
2017,Expenditure,101200,CITY CLERK,56101,OFFICE SUPPLIES,S,CC3,CC-Council District 3,1500
2017,Expenditure,101200,CITY CLERK,56101,OFFICE SUPPLIES,S,CC4,CC-Council District 4,1500
2017,Expenditure,101200,CITY CLERK,56101,OFFICE SUPPLIES,S,CC5,CC-Council District 5,1500
2017,Expenditure,101200,CITY CLERK,56101,OFFICE SUPPLIES,S,CC6,CC-Council District 6,1500
2017,Expenditure,101200,CITY CLERK,56101,OFFICE SUPPLIES,S,CC7,CC-Council District 7,1500
2017,Expenditure,101200,CITY CLERK,56101,OFFICE SUPPLIES,S,CC8,CC-Council District 8,1500
2017,Expenditure,101200,CITY CLERK,56101,OFFICE SUPPLIES,S,CC9,CC-Council District 9,1500
2017,Expenditure,101200,CITY CLERK,56151,OPERATIONAL SUPPLIES,S,CC0,CC-General,800
2017,Expenditure,101200,CITY CLERK,56151,OPERATIONAL SUPPLIES,S,CC1,CC-Council District 1,800
2017,Expenditure,101200,CITY CLERK,56151,OPERATIONAL SUPPLIES,S,CC2,CC-Council District 2,800
2017,Expenditure,101200,CITY CLERK,56151,OPERATIONAL SUPPLIES,S,CC3,CC-Council District 3,800
2017,Expenditure,101200,CITY CLERK,56151,OPERATIONAL SUPPLIES,S,CC4,CC-Council District 4,800
2017,Expenditure,101200,CITY CLERK,56151,OPERATIONAL SUPPLIES,S,CC5,CC-Council District 5,800
2017,Expenditure,101200,CITY CLERK,56151,OPERATIONAL SUPPLIES,S,CC6,CC-Council District 6,800
2017,Expenditure,101200,CITY CLERK,56151,OPERATIONAL SUPPLIES,S,CC7,CC-Council District 7,800
2017,Expenditure,101200,CITY CLERK,56151,OPERATIONAL SUPPLIES,S,CC8,CC-Council District 8,800
2017,Expenditure,101200,CITY CLERK,56151,OPERATIONAL SUPPLIES,S,CC9,CC-Council District 9,800
2017,Expenditure,101200,CITY CLERK,56401,MATERIALS,S,CC0,CC-General,5000
2017,Expenditure,101200,CITY CLERK,57501,MACHINERY AND EQUIPMENT,S,CC0,CC-General,6000
2017,Expenditure,101200,CITY CLERK,57531,VEHICLES,S,CC1,CC-Council District 1,4500
2017,Expenditure,101200,CITY CLERK,57531,VEHICLES,S,CC2,CC-Council District 2,4500
2017,Expenditure,101200,CITY CLERK,57531,VEHICLES,S,CC3,CC-Council District 3,4500
2017,Expenditure,101200,CITY CLERK,57531,VEHICLES,S,CC4,CC-Council District 4,4500
2017,Expenditure,101200,CITY CLERK,57531,VEHICLES,S,CC5,CC-Council District 5,4500
2017,Expenditure,101200,CITY CLERK,57531,VEHICLES,S,CC6,CC-Council District 6,4500
2017,Expenditure,101200,CITY CLERK,57531,VEHICLES,S,CC7,CC-Council District 7,4500
2017,Expenditure,101200,CITY CLERK,57531,VEHICLES,S,CC8,CC-Council District 8,4500
2017,Expenditure,101200,CITY CLERK,57531,VEHICLES,S,CC9,CC-Council District 9,4500
2017,Expenditure,101200,CITY CLERK,57571,FURNITURE AND FIXTURES,S,CC0,CC-General,500
2017,Expenditure,102000,MAYOR'S OFFICE,51101,REGULAR, , ,,939178.4
2017,Expenditure,102000,MAYOR'S OFFICE,51401,PREMIUM PAY, , ,,7000
2017,Expenditure,102000,MAYOR'S OFFICE,52101,HEALTH INSURANCE, , ,,96030.12
2017,Expenditure,102000,MAYOR'S OFFICE,52111,OTHER INSUR/BENEFITS, , ,,15717.16
2017,Expenditure,102000,MAYOR'S OFFICE,52201,SOCIAL SECURITY, , ,,73587.87
2017,Expenditure,102000,MAYOR'S OFFICE,52601,PERSONAL LEAVE BUYBACK, , ,,26700
2017,Expenditure,102000,MAYOR'S OFFICE,52602,TUITION REIMBURSEMENT, , ,,30000
2017,Expenditure,102000,MAYOR'S OFFICE,53101,ADMINISTRATIVE FEES, , ,,19262
2017,Expenditure,102000,MAYOR'S OFFICE,53301,WORKFORCE TRAINING, , ,,22000
2017,Expenditure,102000,MAYOR'S OFFICE,55501,PRINTING & BINDING, , ,,3500
2017,Expenditure,102000,MAYOR'S OFFICE,56101,OFFICE SUPPLIES, , ,,9500
2017,Expenditure,102000,MAYOR'S OFFICE,56151,OPERATIONAL SUPPLIES, , ,,5000
2017,Expenditure,102000,MAYOR'S OFFICE,57501,MACHINERY AND EQUIPMENT, , ,,12000
2017,Expenditure,102000,MAYOR'S OFFICE,57571,FURNITURE AND FIXTURES, , ,,3200
2017,Expenditure,102100,BUREAU OF NEIGHBORHOOD EMPOWER,51101,REGULAR, , ,,807311.12
2017,Expenditure,102100,BUREAU OF NEIGHBORHOOD EMPOWER,51401,PREMIUM PAY, , ,,1528.36
2017,Expenditure,102100,BUREAU OF NEIGHBORHOOD EMPOWER,52101,HEALTH INSURANCE, , ,,102386.04
2017,Expenditure,102100,BUREAU OF NEIGHBORHOOD EMPOWER,52111,OTHER INSUR/BENEFITS, , ,,12795.87
2017,Expenditure,102100,BUREAU OF NEIGHBORHOOD EMPOWER,52201,SOCIAL SECURITY, , ,,59470.03
2017,Expenditure,102100,BUREAU OF NEIGHBORHOOD EMPOWER,52601,PERSONAL LEAVE BUYBACK, , ,,19200
2017,Expenditure,102100,BUREAU OF NEIGHBORHOOD EMPOWER,53101,ADMINISTRATIVE FEES, , ,,55354
2017,Expenditure,102100,BUREAU OF NEIGHBORHOOD EMPOWER,53301,WORKFORCE TRAINING, , ,,25000
2017,Expenditure,102100,BUREAU OF NEIGHBORHOOD EMPOWER,53509,COMPUTER MAINTANACE, , ,,23400
2017,Expenditure,102100,BUREAU OF NEIGHBORHOOD EMPOWER,53901,PROFESSIONAL SERVICES - CONVER, , ,,20000
2017,Expenditure,102100,BUREAU OF NEIGHBORHOOD EMPOWER,55701,TRANSPORTATION, , ,,300
2017,Expenditure,102100,BUREAU OF NEIGHBORHOOD EMPOWER,56101,OFFICE SUPPLIES, , ,,1100
2017,Expenditure,102100,BUREAU OF NEIGHBORHOOD EMPOWER,56151,OPERATIONAL SUPPLIES, , ,,300
2017,Expenditure,102100,BUREAU OF NEIGHBORHOOD EMPOWER,57501,MACHINERY AND EQUIPMENT, , ,,2500
2017,Expenditure,102100,BUREAU OF NEIGHBORHOOD EMPOWER,57571,FURNITURE AND FIXTURES, , ,,1000
2017,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGE,51101,REGULAR, , ,,1668096.8
2017,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGE,51401,PREMIUM PAY, , ,,3500
2017,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGE,52101,HEALTH INSURANCE, , ,,195926.36
2017,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGE,52111,OTHER INSUR/BENEFITS, , ,,25941.89
2017,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGE,52201,SOCIAL SECURITY, , ,,126759.33
2017,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGE,52301,MEDICAL - W/C, , ,,6600
2017,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGE,52305,INDEMNITY - W/C, , ,,5900
2017,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGE,52315,WORKERS COMP - FEES, , ,,2600
2017,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGE,52601,PERSONAL LEAVE BUYBACK, , ,,24600
2017,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGE,52602,TUITION REIMBURSEMENT, , ,,15000
2017,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGE,53101,ADMINISTRATIVE FEES, , ,,1186500
2017,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGE,53301,WORKFORCE TRAINING, , ,,32000
2017,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGE,53509,COMPUTER MAINTANACE, , ,,217000
2017,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGE,54101,CLEANING, , ,,200
2017,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGE,54201,MAINTENANCE, , ,,6212029
2017,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGE,54501,LAND & BUILDINGS, , ,,440000
2017,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGE,55101,INSURANCE PREMIUMS, , ,,190000
2017,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGE,55309,REGULATORY, , ,,10000
2017,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGE,56101,OFFICE SUPPLIES, , ,,11200
2017,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGE,56151,OPERATIONAL SUPPLIES, , ,,1300
2017,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGE,56201,FUEL, , ,,3100000
2017,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGE,56401,MATERIALS, , ,,4000
2017,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGE,56501,PARTS, , ,,2600000
2017,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGE,57501,MACHINERY AND EQUIPMENT, , ,,12408
2017,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGE,57571,FURNITURE AND FIXTURES, , ,,5500
2017,Expenditure,103000,INNOVATION & PERFORMANCE,51101,REGULAR, , ,,3540242.19
2017,Expenditure,103000,INNOVATION & PERFORMANCE,51401,PREMIUM PAY, , ,,40031
2017,Expenditure,103000,INNOVATION & PERFORMANCE,52101,HEALTH INSURANCE, , ,,671022.12
2017,Expenditure,103000,INNOVATION & PERFORMANCE,52111,OTHER INSUR/BENEFITS, , ,,61679.18
2017,Expenditure,103000,INNOVATION & PERFORMANCE,52201,SOCIAL SECURITY, , ,,284948.72
2017,Expenditure,103000,INNOVATION & PERFORMANCE,52601,PERSONAL LEAVE BUYBACK, , ,,75600
2017,Expenditure,103000,INNOVATION & PERFORMANCE,52602,TUITION REIMBURSEMENT, , ,,15000
2017,Expenditure,103000,INNOVATION & PERFORMANCE,53301,WORKFORCE TRAINING, , ,,100000
2017,Expenditure,103000,INNOVATION & PERFORMANCE,53501,AUDITING & ACCOUNTING SERVICE, , ,,28900
2017,Expenditure,103000,INNOVATION & PERFORMANCE,53509,COMPUTER MAINTANACE, , ,,3729000
2017,Expenditure,103000,INNOVATION & PERFORMANCE,53529,PROTECTIVE / INVESTIGATION, , ,,28041.13
2017,Expenditure,103000,INNOVATION & PERFORMANCE,53901,PROFESSIONAL SERVICES - CONVER, , ,,136000
2017,Expenditure,103000,INNOVATION & PERFORMANCE,55201,TELEPHONE, , ,,1015500
2017,Expenditure,103000,INNOVATION & PERFORMANCE,55501,PRINTING & BINDING, , ,,560000
2017,Expenditure,103000,INNOVATION & PERFORMANCE,56101,OFFICE SUPPLIES, , ,,54000
2017,Expenditure,103000,INNOVATION & PERFORMANCE,56151,OPERATIONAL SUPPLIES, , ,,1500
2017,Expenditure,103000,INNOVATION & PERFORMANCE,56401,MATERIALS, , ,,500
2017,Expenditure,103000,INNOVATION & PERFORMANCE,56503,REPAIRS, , ,,40000
2017,Expenditure,105000,HUMAN RELATIONS COMM.,51101,REGULAR, , ,,338655.71
2017,Expenditure,105000,HUMAN RELATIONS COMM.,52101,HEALTH INSURANCE, , ,,43869.23
2017,Expenditure,105000,HUMAN RELATIONS COMM.,52111,OTHER INSUR/BENEFITS, , ,,5743.07
2017,Expenditure,105000,HUMAN RELATIONS COMM.,52201,SOCIAL SECURITY, , ,,28393.92
2017,Expenditure,105000,HUMAN RELATIONS COMM.,52601,PERSONAL LEAVE BUYBACK, , ,,1000
2017,Expenditure,105000,HUMAN RELATIONS COMM.,53101,ADMINISTRATIVE FEES, , ,,2678
2017,Expenditure,105000,HUMAN RELATIONS COMM.,53301,WORKFORCE TRAINING, , ,,1200
2017,Expenditure,105000,HUMAN RELATIONS COMM.,53901,PROFESSIONAL SERVICES - CONVER, , ,,27000
2017,Expenditure,105000,HUMAN RELATIONS COMM.,55309,REGULATORY, , ,,1600
2017,Expenditure,105000,HUMAN RELATIONS COMM.,55701,TRANSPORTATION, , ,,1500
2017,Expenditure,105000,HUMAN RELATIONS COMM.,56101,OFFICE SUPPLIES, , ,,2300
2017,Expenditure,105000,HUMAN RELATIONS COMM.,57571,FURNITURE AND FIXTURES, , ,,16000
2017,Expenditure,106000,CITY CONTROLLER,51101,REGULAR, , ,,3044366.13
2017,Expenditure,106000,CITY CONTROLLER,52101,HEALTH INSURANCE, , ,,638088.48
2017,Expenditure,106000,CITY CONTROLLER,52111,OTHER INSUR/BENEFITS, , ,,58587.03
2017,Expenditure,106000,CITY CONTROLLER,52201,SOCIAL SECURITY, , ,,244486.31
2017,Expenditure,106000,CITY CONTROLLER,52601,PERSONAL LEAVE BUYBACK, , ,,64100
2017,Expenditure,106000,CITY CONTROLLER,52602,TUITION REIMBURSEMENT, , ,,12220
2017,Expenditure,106000,CITY CONTROLLER,53301,WORKFORCE TRAINING, , ,,20000
2017,Expenditure,106000,CITY CONTROLLER,53501,AUDITING & ACCOUNTING SERVICE, , ,,75000
2017,Expenditure,106000,CITY CONTROLLER,53901,PROFESSIONAL SERVICES - CONVER, , ,,55000
2017,Expenditure,106000,CITY CONTROLLER,54201,MAINTENANCE, , ,,3000
2017,Expenditure,106000,CITY CONTROLLER,54505,OFFICE EQUIPMENT, , ,,6500
2017,Expenditure,106000,CITY CONTROLLER,54513,MCHINERY & EQUIPMENTS, , ,,12000
2017,Expenditure,106000,CITY CONTROLLER,55501,PRINTING & BINDING, , ,,12000
2017,Expenditure,106000,CITY CONTROLLER,56101,OFFICE SUPPLIES, , ,,9440
2017,Expenditure,106000,CITY CONTROLLER,56151,OPERATIONAL SUPPLIES, , ,,7636
2017,Expenditure,106000,CITY CONTROLLER,57501,MACHINERY AND EQUIPMENT, , ,,3819
2017,Expenditure,106000,CITY CONTROLLER,57571,FURNITURE AND FIXTURES, , ,,3820
2017,Expenditure,107000,FINANCE,51101,REGULAR, , ,,2282557.27
2017,Expenditure,107000,FINANCE,51401,PREMIUM PAY, , ,,25026.7
2017,Expenditure,107000,FINANCE,52101,HEALTH INSURANCE, , ,,551363.88
2017,Expenditure,107000,FINANCE,52111,OTHER INSUR/BENEFITS, , ,,41574.25
2017,Expenditure,107000,FINANCE,52201,SOCIAL SECURITY, , ,,183802.72
2017,Expenditure,107000,FINANCE,52301,MEDICAL - W/C, , ,,6000
2017,Expenditure,107000,FINANCE,52401,PENSION CONTRIBUTION, , ,,49202651
2017,Expenditure,107000,FINANCE,52404,RETIREE CONTRIBUTION, , ,,2100000
2017,Expenditure,107000,FINANCE,52407,WIDOW(ER) CONTRIBUTION, , ,,95000
2017,Expenditure,107000,FINANCE,52410,SURVIVOR CONTRIBUTION, , ,,85000
2017,Expenditure,107000,FINANCE,52413,ADDITIONAL PENSION FUND, , ,,21284730
2017,Expenditure,107000,FINANCE,52419,RETIRED POLICE OFFICER, , ,,10000
2017,Expenditure,107000,FINANCE,52422,RETIRED FIREFIGHTERS, , ,,30000
2017,Expenditure,107000,FINANCE,52423,RETIRED EMS, , ,,50000
2017,Expenditure,107000,FINANCE,52601,PERSONAL LEAVE BUYBACK, , ,,27500
2017,Expenditure,107000,FINANCE,52602,TUITION REIMBURSEMENT, , ,,5000
2017,Expenditure,107000,FINANCE,52901,OPEB CONTR, , ,,2500000
2017,Expenditure,107000,FINANCE,53101,ADMINISTRATIVE FEES, , ,,1434000
2017,Expenditure,107000,FINANCE,53105,RECORDING / FILLING FEES, , ,,2000
2017,Expenditure,107000,FINANCE,53301,WORKFORCE TRAINING, , ,,68300
2017,Expenditure,107000,FINANCE,53501,AUDITING & ACCOUNTING SERVICE, , ,,278960
2017,Expenditure,107000,FINANCE,53509,COMPUTER MAINTANACE, , ,,1139143
2017,Expenditure,107000,FINANCE,53513,COURT RELATED FEES, , ,,500
2017,Expenditure,107000,FINANCE,53517,LEGAL FEES, , ,,157500
2017,Expenditure,107000,FINANCE,53701,REPAIRS, , ,,500
2017,Expenditure,107000,FINANCE,53725,MAINTENANCE - MISC, , ,,1000
2017,Expenditure,107000,FINANCE,53901,PROFESSIONAL SERVICES - CONVER, , ,,101500
2017,Expenditure,107000,FINANCE,54101,CLEANING, , ,,5200
2017,Expenditure,107000,FINANCE,54513,MCHINERY & EQUIPMENTS, , ,,2700
2017,Expenditure,107000,FINANCE,55101,INSURANCE PREMIUMS, , ,,25000
2017,Expenditure,107000,FINANCE,55501,PRINTING & BINDING, , ,,6000
2017,Expenditure,107000,FINANCE,55701,TRANSPORTATION, , ,,25000
2017,Expenditure,107000,FINANCE,56101,OFFICE SUPPLIES, , ,,57500
2017,Expenditure,107000,FINANCE,56105,POSTAGE, , ,,621500
2017,Expenditure,107000,FINANCE,56151,OPERATIONAL SUPPLIES, , ,,4776
2017,Expenditure,107000,FINANCE,56401,MATERIALS, , ,,2740
2017,Expenditure,107000,FINANCE,57501,MACHINERY AND EQUIPMENT, , ,,37000
2017,Expenditure,107000,FINANCE,57571,FURNITURE AND FIXTURES, , ,,35000
2017,Expenditure,107000,FINANCE,58101,GRANTS, , ,,40000
2017,Expenditure,107000,FINANCE,58191,REFUNDS, , ,,190000
2017,Expenditure,107000,FINANCE,82101,INTEREST EXPENSE - BONDS, , ,,21801724
2017,Expenditure,107000,FINANCE,82103,PRINCIPAL, , ,,65470000
2017,Expenditure,107000,FINANCE,82107,SUBSIDY - PAA/SEA, , ,,126983
2017,Expenditure,108000,LAW,51101,REGULAR, , ,,1924807.84
2017,Expenditure,108000,LAW,51401,PREMIUM PAY, , ,,528.36
2017,Expenditure,108000,LAW,52101,HEALTH INSURANCE, , ,,333125.28
2017,Expenditure,108000,LAW,52111,OTHER INSUR/BENEFITS, , ,,32125.2
2017,Expenditure,108000,LAW,52201,SOCIAL SECURITY, , ,,150318.76
