Year,Type,Cost Center,Department,Object Account,Account Description,Subledger Type,Subledger,Subledger Description,Amount
2015,Expenditure,101200,CITY CLERK,53901,PROFESSIONAL SERVICES - CONVER,S,CC1,CC-Council District 1,1000
2015,Expenditure,101200,CITY CLERK,54505,OFFICE EQUIPMENT,S,CC0,CC-General,6000
2015,Expenditure,101200,CITY CLERK,55305,PROMOTIONAL,S,CC0,CC-General,2300
2015,Expenditure,101200,CITY CLERK,55501,PRINTING & BINDING,S,CC0,CC-General,2000
2015,Expenditure,101200,CITY CLERK,55701,TRANSPORTATION,S,CC0,CC-General,5000
2015,Expenditure,101200,CITY CLERK,55705,LODGING,S,CC0,CC-General,5000
2015,Expenditure,101200,CITY CLERK,55709,PER DIEM,S,CC0,CC-General,2000
2015,Expenditure,101200,CITY CLERK,56101,OFFICE SUPPLIES,S,CC1,CC-Council District 1,8417
2015,Expenditure,101200,CITY CLERK,56101,OFFICE SUPPLIES,S,CC7,CC-Council District 7,934
2015,Expenditure,101200,CITY CLERK,56101,OFFICE SUPPLIES,S,CC8,CC-Council District 8,934
2015,Expenditure,101200,CITY CLERK,56101,OFFICE SUPPLIES,S,CC9,CC-Council District 9,934
2015,Expenditure,101200,CITY CLERK,56101,OFFICE SUPPLIES,S,CC2,CC-Council District 2,933
2015,Expenditure,101200,CITY CLERK,56101,OFFICE SUPPLIES,S,CC3,CC-Council District 3,933
2015,Expenditure,101200,CITY CLERK,56101,OFFICE SUPPLIES,S,CC4,CC-Council District 4,933
2015,Expenditure,101200,CITY CLERK,56101,OFFICE SUPPLIES,S,CC5,CC-Council District 5,933
2015,Expenditure,101200,CITY CLERK,56101,OFFICE SUPPLIES,S,CC6,CC-Council District 6,933
2015,Expenditure,101200,CITY CLERK,56151,OPERATIONAL SUPPLIES,S,CC0,CC-General,8000
2015,Expenditure,101200,CITY CLERK,56401,MATERIALS,S,CC0,CC-General,5000
2015,Expenditure,101200,CITY CLERK,57501,MACHINERY AND EQUIPMENT,S,CC0,CC-General,6000
2015,Expenditure,101200,CITY CLERK,57571,FURNITURE AND FIXTURES,S,CC0,CC-General,500
2015,Expenditure,102000,MAYOR'S OFFICE,51101,REGULAR, , ,,1028855
2015,Expenditure,102000,MAYOR'S OFFICE,51401,PREMIUM PAY, , ,,2122
2015,Expenditure,102000,MAYOR'S OFFICE,53101,ADMINISTRATIVE FEES, , ,,33097
2015,Expenditure,102000,MAYOR'S OFFICE,53301,WORKFORCE TRAINING, , ,,10000
2015,Expenditure,102000,MAYOR'S OFFICE,53725,MAINTENANCE - MISC, , ,,31000
2015,Expenditure,102000,MAYOR'S OFFICE,54505,OFFICE EQUIPMENT, , ,,5632
2015,Expenditure,102000,MAYOR'S OFFICE,56101,OFFICE SUPPLIES, , ,,10000
2015,Expenditure,102000,MAYOR'S OFFICE,56151,OPERATIONAL SUPPLIES, , ,,5000
2015,Expenditure,102000,MAYOR'S OFFICE,57571,FURNITURE AND FIXTURES, , ,,3233
2015,Expenditure,102100,BUREAU OF NEIGHBORHOOD EMPOWER,51101,REGULAR, , ,,618530
2015,Expenditure,102100,BUREAU OF NEIGHBORHOOD EMPOWER,51401,PREMIUM PAY, , ,,518
2015,Expenditure,102100,BUREAU OF NEIGHBORHOOD EMPOWER,53509,COMPUTER MAINTANACE, , ,,12027
2015,Expenditure,102100,BUREAU OF NEIGHBORHOOD EMPOWER,54505,OFFICE EQUIPMENT, , ,,4000
2015,Expenditure,102100,BUREAU OF NEIGHBORHOOD EMPOWER,55501,PRINTING & BINDING, , ,,4000
2015,Expenditure,102100,BUREAU OF NEIGHBORHOOD EMPOWER,56101,OFFICE SUPPLIES, , ,,6919
2015,Expenditure,102100,BUREAU OF NEIGHBORHOOD EMPOWER,56151,OPERATIONAL SUPPLIES, , ,,4000
2015,Expenditure,102100,BUREAU OF NEIGHBORHOOD EMPOWER,56301,PARTS, , ,,514
2015,Expenditure,102100,BUREAU OF NEIGHBORHOOD EMPOWER,57501,MACHINERY AND EQUIPMENT, , ,,63
2015,Expenditure,102100,BUREAU OF NEIGHBORHOOD EMPOWER,57571,FURNITURE AND FIXTURES, , ,,3671
2015,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGE,51101,REGULAR, , ,,1289399
2015,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGE,52602,TUITION REIMBURSEMENT, , ,,15000
2015,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGE,53101,ADMINISTRATIVE FEES, , ,,240213
2015,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGE,53301,WORKFORCE TRAINING, , ,,9500
2015,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGE,53509,COMPUTER MAINTANACE, , ,,650000
2015,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGE,53529,PROTECTIVE / INVESTIGATION, , ,,200000
2015,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGE,54201,MAINTENANCE, , ,,5962561
2015,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGE,54501,LAND & BUILDINGS, , ,,523750
2015,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGE,54505,OFFICE EQUIPMENT, , ,,4000
2015,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGE,55101,INSURANCE PREMIUMS, , ,,190000
2015,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGE,55305,PROMOTIONAL, , ,,12000
2015,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGE,55501,PRINTING & BINDING, , ,,4000
2015,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGE,56101,OFFICE SUPPLIES, , ,,24040
2015,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGE,56201,FUEL, , ,,4250000
2015,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGE,56501,PARTS, , ,,2204167
2015,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGE,57571,FURNITURE AND FIXTURES, , ,,8000
2015,Expenditure,103000,INNOVATION & PERFORMANCE,51101,REGULAR, , ,,3070745
2015,Expenditure,103000,INNOVATION & PERFORMANCE,51401,PREMIUM PAY, , ,,34050
2015,Expenditure,103000,INNOVATION & PERFORMANCE,52602,TUITION REIMBURSEMENT, , ,,14522
2015,Expenditure,103000,INNOVATION & PERFORMANCE,53101,ADMINISTRATIVE FEES, , ,,83390
2015,Expenditure,103000,INNOVATION & PERFORMANCE,53301,WORKFORCE TRAINING, , ,,15284
2015,Expenditure,103000,INNOVATION & PERFORMANCE,53501,AUDITING & ACCOUNTING SERVICE, , ,,141552
2015,Expenditure,103000,INNOVATION & PERFORMANCE,53509,COMPUTER MAINTANACE, , ,,1837127
2015,Expenditure,103000,INNOVATION & PERFORMANCE,53701,REPAIRS, , ,,2743
2015,Expenditure,103000,INNOVATION & PERFORMANCE,53705,DATA PROCESSING, , ,,2762
2015,Expenditure,103000,INNOVATION & PERFORMANCE,53725,MAINTENANCE - MISC, , ,,20014
2015,Expenditure,103000,INNOVATION & PERFORMANCE,53901,PROFESSIONAL SERVICES - CONVER, , ,,100000
2015,Expenditure,103000,INNOVATION & PERFORMANCE,54201,MAINTENANCE, , ,,21739
2015,Expenditure,103000,INNOVATION & PERFORMANCE,54505,OFFICE EQUIPMENT, , ,,156810
2015,Expenditure,103000,INNOVATION & PERFORMANCE,54513,MCHINERY & EQUIPMENTS, , ,,254089
2015,Expenditure,103000,INNOVATION & PERFORMANCE,54601,ELECTRIC, , ,,4594193
2015,Expenditure,103000,INNOVATION & PERFORMANCE,54603,NATURAL GAS, , ,,1845000
2015,Expenditure,103000,INNOVATION & PERFORMANCE,54607,STEAM, , ,,500000
2015,Expenditure,103000,INNOVATION & PERFORMANCE,54609,WATER, , ,,125500
2015,Expenditure,103000,INNOVATION & PERFORMANCE,55201,TELEPHONE, , ,,700000
2015,Expenditure,103000,INNOVATION & PERFORMANCE,55305,PROMOTIONAL, , ,,10451
2015,Expenditure,103000,INNOVATION & PERFORMANCE,55501,PRINTING & BINDING, , ,,12500
2015,Expenditure,103000,INNOVATION & PERFORMANCE,55701,TRANSPORTATION, , ,,4897
2015,Expenditure,103000,INNOVATION & PERFORMANCE,56101,OFFICE SUPPLIES, , ,,333000
2015,Expenditure,103000,INNOVATION & PERFORMANCE,56151,OPERATIONAL SUPPLIES, , ,,3000
2015,Expenditure,103000,INNOVATION & PERFORMANCE,57501,MACHINERY AND EQUIPMENT, , ,,256000
2015,Expenditure,105000,HUMAN RELATIONS COMM.,51101,REGULAR, , ,,239083
2015,Expenditure,105000,HUMAN RELATIONS COMM.,53101,ADMINISTRATIVE FEES, , ,,3380
2015,Expenditure,105000,HUMAN RELATIONS COMM.,53301,WORKFORCE TRAINING, , ,,1200
2015,Expenditure,105000,HUMAN RELATIONS COMM.,53725,MAINTENANCE - MISC, , ,,2145
2015,Expenditure,105000,HUMAN RELATIONS COMM.,53901,PROFESSIONAL SERVICES - CONVER, , ,,9000
2015,Expenditure,105000,HUMAN RELATIONS COMM.,54505,OFFICE EQUIPMENT, , ,,974
2015,Expenditure,105000,HUMAN RELATIONS COMM.,55309,REGULATORY, , ,,800
2015,Expenditure,105000,HUMAN RELATIONS COMM.,56101,OFFICE SUPPLIES, , ,,2779
2015,Expenditure,106000,CITY CONTROLLER,51101,REGULAR, , ,,2995947
2015,Expenditure,106000,CITY CONTROLLER,52602,TUITION REIMBURSEMENT, , ,,12220
2015,Expenditure,106000,CITY CONTROLLER,53301,WORKFORCE TRAINING, , ,,20000
2015,Expenditure,106000,CITY CONTROLLER,53501,AUDITING & ACCOUNTING SERVICE, , ,,75000
2015,Expenditure,106000,CITY CONTROLLER,53901,PROFESSIONAL SERVICES - CONVER, , ,,55000
2015,Expenditure,106000,CITY CONTROLLER,54201,MAINTENANCE, , ,,3000
2015,Expenditure,106000,CITY CONTROLLER,54505,OFFICE EQUIPMENT, , ,,6500
2015,Expenditure,106000,CITY CONTROLLER,54513,MCHINERY & EQUIPMENTS, , ,,12000
2015,Expenditure,106000,CITY CONTROLLER,55501,PRINTING & BINDING, , ,,12000
2015,Expenditure,106000,CITY CONTROLLER,56101,OFFICE SUPPLIES, , ,,9440
2015,Expenditure,106000,CITY CONTROLLER,56151,OPERATIONAL SUPPLIES, , ,,7636
2015,Expenditure,106000,CITY CONTROLLER,57501,MACHINERY AND EQUIPMENT, , ,,3819
2015,Expenditure,106000,CITY CONTROLLER,57571,FURNITURE AND FIXTURES, , ,,3820
2015,Expenditure,107000,FINANCE,51101,REGULAR, , ,,2631465
2015,Expenditure,107000,FINANCE,51401,PREMIUM PAY, , ,,22085
2015,Expenditure,107000,FINANCE,52401,PENSION CONTRIBUTION, , ,,42860296
2015,Expenditure,107000,FINANCE,52404,RETIREE CONTRIBUTION, , ,,2276000
2015,Expenditure,107000,FINANCE,52407,WIDOW(ER) CONTRIBUTION, , ,,155000
2015,Expenditure,107000,FINANCE,52410,SURVIVOR CONTRIBUTION, , ,,525000
2015,Expenditure,107000,FINANCE,52413,ADDITIONAL PENSION FUND, , ,,17998181
2015,Expenditure,107000,FINANCE,52419,RETIRED POLICE OFFICER, , ,,26500
2015,Expenditure,107000,FINANCE,52422,RETIRED FIREFIGHTERS, , ,,66000
2015,Expenditure,107000,FINANCE,52423,RETIRED EMS, , ,,364376
2015,Expenditure,107000,FINANCE,52901,OPEB CONTR, , ,,2500000
2015,Expenditure,107000,FINANCE,53101,ADMINISTRATIVE FEES, , ,,1837666
2015,Expenditure,107000,FINANCE,53105,RECORDING / FILLING FEES, , ,,147900
2015,Expenditure,107000,FINANCE,53301,WORKFORCE TRAINING, , ,,32674
2015,Expenditure,107000,FINANCE,53501,AUDITING & ACCOUNTING SERVICE, , ,,330600
2015,Expenditure,107000,FINANCE,53509,COMPUTER MAINTANACE, , ,,1334459
2015,Expenditure,107000,FINANCE,54505,OFFICE EQUIPMENT, , ,,5977
2015,Expenditure,107000,FINANCE,54513,MCHINERY & EQUIPMENTS, , ,,2160
2015,Expenditure,107000,FINANCE,55101,INSURANCE PREMIUMS, , ,,22000
2015,Expenditure,107000,FINANCE,55305,PROMOTIONAL, , ,,101000
2015,Expenditure,107000,FINANCE,55701,TRANSPORTATION, , ,,15000
2015,Expenditure,107000,FINANCE,56101,OFFICE SUPPLIES, , ,,100000
2015,Expenditure,107000,FINANCE,56105,POSTAGE, , ,,531936
2015,Expenditure,107000,FINANCE,56401,MATERIALS, , ,,3838
2015,Expenditure,107000,FINANCE,56501,PARTS, , ,,1977
2015,Expenditure,107000,FINANCE,57571,FURNITURE AND FIXTURES, , ,,32109
2015,Expenditure,107000,FINANCE,58101,GRANTS, , ,,40000
2015,Expenditure,107000,FINANCE,58191,REFUNDS, , ,,160000
2015,Expenditure,107000,FINANCE,82101,INTEREST EXPENSE - BONDS, , ,,61135000
2015,Expenditure,107000,FINANCE,82103,PRINCIPAL, , ,,27889016
2015,Expenditure,107000,FINANCE,82107,SUBSIDY - PAA/SEA, , ,,265151
2015,Expenditure,108000,LAW,51101,REGULAR, , ,,1873076
2015,Expenditure,108000,LAW,51401,PREMIUM PAY, , ,,518
2015,Expenditure,108000,LAW,53101,ADMINISTRATIVE FEES, , ,,4886
2015,Expenditure,108000,LAW,53105,RECORDING / FILLING FEES, , ,,1466
2015,Expenditure,108000,LAW,53301,WORKFORCE TRAINING, , ,,17000
2015,Expenditure,108000,LAW,53509,COMPUTER MAINTANACE, , ,,25157
2015,Expenditure,108000,LAW,53513,COURT RELATED FEES, , ,,105987
2015,Expenditure,108000,LAW,53517,LEGAL FEES, , ,,384165
2015,Expenditure,108000,LAW,54505,OFFICE EQUIPMENT, , ,,8015
2015,Expenditure,108000,LAW,55309,REGULATORY, , ,,978
2015,Expenditure,108000,LAW,56151,OPERATIONAL SUPPLIES, , ,,29897
2015,Expenditure,108000,LAW,57571,FURNITURE AND FIXTURES, , ,,16821
2015,Expenditure,108000,LAW,58101,GRANTS, , ,,10000
2015,Expenditure,108000,LAW,58105,JUDGEMENTS, , ,,2289781
2015,Expenditure,108100,ETHICS BOARD,51111,IN GRADE, , ,,60831
2015,Expenditure,108100,ETHICS BOARD,53901,PROFESSIONAL SERVICES - CONVER, , ,,10000
2015,Expenditure,108100,ETHICS BOARD,56101,OFFICE SUPPLIES, , ,,10000
2015,Expenditure,109000,HUMAN RESOURCES/CIVIL SERVICE,51101,REGULAR, , ,,1554993
2015,Expenditure,109000,HUMAN RESOURCES/CIVIL SERVICE,51401,PREMIUM PAY, , ,,3416
2015,Expenditure,109000,HUMAN RESOURCES/CIVIL SERVICE,52101,HEALTH INSURANCE, , ,,37968259
2015,Expenditure,109000,HUMAN RESOURCES/CIVIL SERVICE,52111,OTHER INSUR/BENEFITS, , ,,2396675
2015,Expenditure,109000,HUMAN RESOURCES/CIVIL SERVICE,52121,RETIREE HEALTH INSURANCE, , ,,21641207
2015,Expenditure,109000,HUMAN RESOURCES/CIVIL SERVICE,52125,MEDICARE RETIREE BENEFITS, , ,,1965401
2015,Expenditure,109000,HUMAN RESOURCES/CIVIL SERVICE,52201,SOCIAL SECURITY, , ,,7323904
2015,Expenditure,109000,HUMAN RESOURCES/CIVIL SERVICE,52205,UNEMPLOYMENT COMP, , ,,580217
2015,Expenditure,109000,HUMAN RESOURCES/CIVIL SERVICE,52301,MEDICAL - W/C, , ,,4647597
2015,Expenditure,109000,HUMAN RESOURCES/CIVIL SERVICE,52305,INDEMNITY - W/C, , ,,13900000
2015,Expenditure,109000,HUMAN RESOURCES/CIVIL SERVICE,52309,LEGAL - W/C, , ,,1329860
2015,Expenditure,109000,HUMAN RESOURCES/CIVIL SERVICE,52314,WORKER COMP - SETTLEMENT, , ,,1000000
2015,Expenditure,109000,HUMAN RESOURCES/CIVIL SERVICE,52601,PERSONAL LEAVE BUYBACK, , ,,1332763
2015,Expenditure,109000,HUMAN RESOURCES/CIVIL SERVICE,52602,TUITION REIMBURSEMENT, , ,,1181
2015,Expenditure,109000,HUMAN RESOURCES/CIVIL SERVICE,52605,RETIREMENT SEVERANCE, , ,,612000
2015,Expenditure,109000,HUMAN RESOURCES/CIVIL SERVICE,52607,SEVERANCE INCENTIVE PROGRAM, , ,,1902000
2015,Expenditure,109000,HUMAN RESOURCES/CIVIL SERVICE,53301,WORKFORCE TRAINING, , ,,6350
2015,Expenditure,109000,HUMAN RESOURCES/CIVIL SERVICE,53521,MEDICAL AND DENTAL FEES, , ,,180000
2015,Expenditure,109000,HUMAN RESOURCES/CIVIL SERVICE,53525,PAYROLL PROCESSING, , ,,700000
2015,Expenditure,109000,HUMAN RESOURCES/CIVIL SERVICE,53529,PROTECTIVE / INVESTIGATION, , ,,15000
2015,Expenditure,109000,HUMAN RESOURCES/CIVIL SERVICE,53725,MAINTENANCE - MISC, , ,,12696
2015,Expenditure,109000,HUMAN RESOURCES/CIVIL SERVICE,53901,PROFESSIONAL SERVICES - CONVER, , ,,1250000
2015,Expenditure,109000,HUMAN RESOURCES/CIVIL SERVICE,54501,LAND & BUILDINGS, , ,,40785
2015,Expenditure,109000,HUMAN RESOURCES/CIVIL SERVICE,54505,OFFICE EQUIPMENT, , ,,2848
2015,Expenditure,109000,HUMAN RESOURCES/CIVIL SERVICE,55301,EMPLOYMENT RELATED, , ,,290955
2015,Expenditure,109000,HUMAN RESOURCES/CIVIL SERVICE,56101,OFFICE SUPPLIES, , ,,23024
2015,Expenditure,109000,HUMAN RESOURCES/CIVIL SERVICE,56151,OPERATIONAL SUPPLIES, , ,,2307
2015,Expenditure,109000,HUMAN RESOURCES/CIVIL SERVICE,56401,MATERIALS, , ,,4098
2015,Expenditure,109000,HUMAN RESOURCES/CIVIL SERVICE,57501,MACHINERY AND EQUIPMENT, , ,,13725
2015,Expenditure,109000,HUMAN RESOURCES/CIVIL SERVICE,57571,FURNITURE AND FIXTURES, , ,,5611
2015,Expenditure,110000,CITY PLANNING,51101,REGULAR, , ,,1952002
2015,Expenditure,110000,CITY PLANNING,51401,PREMIUM PAY, , ,,4140
2015,Expenditure,110000,CITY PLANNING,53301,WORKFORCE TRAINING, , ,,14500
2015,Expenditure,110000,CITY PLANNING,53509,COMPUTER MAINTANACE, , ,,63170
2015,Expenditure,110000,CITY PLANNING,53513,COURT RELATED FEES, , ,,8200
2015,Expenditure,110000,CITY PLANNING,53901,PROFESSIONAL SERVICES - CONVER, , ,,189000
2015,Expenditure,110000,CITY PLANNING,54513,MCHINERY & EQUIPMENTS, , ,,6929
2015,Expenditure,110000,CITY PLANNING,55201,TELEPHONE, , ,,1750
2015,Expenditure,110000,CITY PLANNING,55309,REGULATORY, , ,,2788
2015,Expenditure,110000,CITY PLANNING,56101,OFFICE SUPPLIES, , ,,22313
2015,Expenditure,110000,CITY PLANNING,56151,OPERATIONAL SUPPLIES, , ,,6297
2015,Expenditure,110000,CITY PLANNING,57501,MACHINERY AND EQUIPMENT, , ,,1105
2015,Expenditure,110000,CITY PLANNING,57571,FURNITURE AND FIXTURES, , ,,4728
2015,Expenditure,130000,PERMITS LICENSES AND INSPECTIO,51101,REGULAR,S,LP,PS-BBI-Licenses and Permits,3325503
2015,Expenditure,130000,PERMITS LICENSES AND INSPECTIO,51401,PREMIUM PAY,S,LP,PS-BBI-Licenses and Permits,2599
2015,Expenditure,130000,PERMITS LICENSES AND INSPECTIO,51401,PREMIUM PAY,S,ENG,PS-BBI-Engineering Section,2596
2015,Expenditure,130000,PERMITS LICENSES AND INSPECTIO,51401,PREMIUM PAY,S,CONB,PS-BBI-New Construction & Enfo,2596
2015,Expenditure,130000,PERMITS LICENSES AND INSPECTIO,51401,PREMIUM PAY,S,BLD,PS-BBI-Building,2596
2015,Expenditure,130000,PERMITS LICENSES AND INSPECTIO,51401,PREMIUM PAY,S,ELE,PS-BBI-Electrical,2596
2015,Expenditure,130000,PERMITS LICENSES AND INSPECTIO,51401,PREMIUM PAY,S,ENF,PS-BBI-Code Enforcement,2596
2015,Expenditure,130000,PERMITS LICENSES AND INSPECTIO,51401,PREMIUM PAY,S,ADMB,PS-BBI-General Office,2596
2015,Expenditure,130000,PERMITS LICENSES AND INSPECTIO,53101,ADMINISTRATIVE FEES,S,LP,PS-BBI-Licenses and Permits,28998
2015,Expenditure,130000,PERMITS LICENSES AND INSPECTIO,53509,COMPUTER MAINTANACE,S,ADMB,PS-BBI-General Office,254697
2015,Expenditure,130000,PERMITS LICENSES AND INSPECTIO,53513,COURT RELATED FEES,S,LP,PS-BBI-Licenses and Permits,529
2015,Expenditure,130000,PERMITS LICENSES AND INSPECTIO,53513,COURT RELATED FEES,S,ENG,PS-BBI-Engineering Section,529
2015,Expenditure,130000,PERMITS LICENSES AND INSPECTIO,53513,COURT RELATED FEES,S,CONB,PS-BBI-New Construction & Enfo,529
2015,Expenditure,130000,PERMITS LICENSES AND INSPECTIO,53513,COURT RELATED FEES,S,BLD,PS-BBI-Building,529
2015,Expenditure,130000,PERMITS LICENSES AND INSPECTIO,53513,COURT RELATED FEES,S,ELE,PS-BBI-Electrical,528
2015,Expenditure,130000,PERMITS LICENSES AND INSPECTIO,53513,COURT RELATED FEES,S,ENF,PS-BBI-Code Enforcement,528
2015,Expenditure,130000,PERMITS LICENSES AND INSPECTIO,53513,COURT RELATED FEES,S,ADMF,PS-Fire-Administration,528
2015,Expenditure,130000,PERMITS LICENSES AND INSPECTIO,53701,REPAIRS,S,ENG,PS-BBI-Engineering Section,103
2015,Expenditure,130000,PERMITS LICENSES AND INSPECTIO,53701,REPAIRS,S,CONB,PS-BBI-New Construction & Enfo,103
2015,Expenditure,130000,PERMITS LICENSES AND INSPECTIO,53701,REPAIRS,S,BLD,PS-BBI-Building,103
2015,Expenditure,130000,PERMITS LICENSES AND INSPECTIO,53701,REPAIRS,S,ELE,PS-BBI-Electrical,103
2015,Expenditure,130000,PERMITS LICENSES AND INSPECTIO,53701,REPAIRS,S,ENF,PS-BBI-Code Enforcement,103
2015,Expenditure,130000,PERMITS LICENSES AND INSPECTIO,53701,REPAIRS,S,ADMF,PS-Fire-Administration,103
2015,Expenditure,130000,PERMITS LICENSES AND INSPECTIO,53701,REPAIRS,S,LP,PS-BBI-Licenses and Permits,102
2015,Expenditure,130000,PERMITS LICENSES AND INSPECTIO,53725,MAINTENANCE - MISC,S,LP,PS-BBI-Licenses and Permits,715
2015,Expenditure,130000,PERMITS LICENSES AND INSPECTIO,53725,MAINTENANCE - MISC,S,ENG,PS-BBI-Engineering Section,715
2015,Expenditure,130000,PERMITS LICENSES AND INSPECTIO,53725,MAINTENANCE - MISC,S,CONB,PS-BBI-New Construction & Enfo,714
2015,Expenditure,130000,PERMITS LICENSES AND INSPECTIO,53725,MAINTENANCE - MISC,S,BLD,PS-BBI-Building,714
2015,Expenditure,130000,PERMITS LICENSES AND INSPECTIO,53725,MAINTENANCE - MISC,S,ELE,PS-BBI-Electrical,714
2015,Expenditure,130000,PERMITS LICENSES AND INSPECTIO,53725,MAINTENANCE - MISC,S,ENF,PS-BBI-Code Enforcement,714
2015,Expenditure,130000,PERMITS LICENSES AND INSPECTIO,53725,MAINTENANCE - MISC,S,ADMF,PS-Fire-Administration,714
