Year,Type,Cost Center,Department,Object Account,Account Description,Subledger Type,Subledger,Subledger Description,Amount
2022,Expenditure,101200,CITY CLERK,54505,OFFICE EQUIPMENT,S,CC0 ,CC-General,10000
2022,Expenditure,101200,CITY CLERK,55305,PROMOTIONAL,S,CC0 ,CC-General,1700
2022,Expenditure,101200,CITY CLERK,55309,REGULATORY,S,CC0 ,CC-General,2500
2022,Expenditure,101200,CITY CLERK,55501,PRINTING & BINDING,S,CC0 ,CC-General,1000
2022,Expenditure,101200,CITY CLERK,55701,TRANSPORTATION,S,CC0 ,CC-General,2500
2022,Expenditure,101200,CITY CLERK,55701,TRANSPORTATION,S,CC0 ,CC-General,2000
2022,Expenditure,101200,CITY CLERK,55701,TRANSPORTATION,S,CC0 ,CC-General,2500
2022,Expenditure,101200,CITY CLERK,55705,LODGING,S,CC0 ,CC-General,2500
2022,Expenditure,101200,CITY CLERK,55705,LODGING,S,CC0 ,CC-General,2000
2022,Expenditure,101200,CITY CLERK,55705,LODGING,S,CC0 ,CC-General,2500
2022,Expenditure,101200,CITY CLERK,55709,PER DIEM,S,CC0 ,CC-General,1273
2022,Expenditure,101200,CITY CLERK,55709,PER DIEM,S,CC0 ,CC-General,864
2022,Expenditure,101200,CITY CLERK,55709,PER DIEM,S,CC0 ,CC-General,1273
2022,Expenditure,101200,CITY CLERK,56101,OFFICE SUPPLIES,S,CC0 ,CC-General,18500
2022,Expenditure,101200,CITY CLERK,56105,POSTAGE,S,CC0 ,CC-General,50
2022,Expenditure,101200,CITY CLERK,56151,OPERATIONAL SUPPLIES,S,CC0 ,CC-General,1800
2022,Expenditure,101200,CITY CLERK,56151,OPERATIONAL SUPPLIES,S,CC0 ,CC-General,2500
2022,Expenditure,101200,CITY CLERK,56151,OPERATIONAL SUPPLIES,,CC0 ,,5000
2022,Expenditure,101200,CITY CLERK,57501,MACHINERY AND EQUIPMENT,S,CC0 ,CC-General,2000
2022,Expenditure,101200,CITY CLERK,57501,MACHINERY AND EQUIPMENT,S,CC0 ,CC-General,7000
2022,Expenditure,101200,CITY CLERK,57571,FURNITURE AND FIXTURES,S,CC0 ,CC-General,19000
2022,Expenditure,101200,CITY CLERK,56103,FREIGHT,S,CC0 ,CC-General,100
2022,Expenditure,102000,MAYOR'S OFFICE,51101,REGULAR,,,,877746.064
2022,Expenditure,102000,MAYOR'S OFFICE,51101,REGULAR,,,,-23364.92
2022,Expenditure,102000,MAYOR'S OFFICE,51101,REGULAR,,,,18000
2022,Expenditure,102000,MAYOR'S OFFICE,52101,HEALTH INSURANCE,,,,98472.48
2022,Expenditure,102000,MAYOR'S OFFICE,52111,OTHER INSUR/BENEFITS,,,,16945.21069
2022,Expenditure,102000,MAYOR'S OFFICE,52201,SOCIAL SECURITY,,,,4207.5
2022,Expenditure,102000,MAYOR'S OFFICE,52201,SOCIAL SECURITY,,,,67147.5739
2022,Expenditure,102000,MAYOR'S OFFICE,52301,MEDICAL - W/C,,,,1741
2022,Expenditure,102000,MAYOR'S OFFICE,52601,PERSONAL LEAVE BUYBACK,,,,37000
2022,Expenditure,102000,MAYOR'S OFFICE,52602,TUITION REIMBURSEMENT,,,,10000
2022,Expenditure,102000,MAYOR'S OFFICE,53101,ADMINISTRATIVE FEES,,,,500
2022,Expenditure,102000,MAYOR'S OFFICE,53301,WORKFORCE TRAINING,,,,15000
2022,Expenditure,102000,MAYOR'S OFFICE,55501,PRINTING & BINDING,,,,2300
2022,Expenditure,102000,MAYOR'S OFFICE,55501,PRINTING & BINDING,,,,1700
2022,Expenditure,102000,MAYOR'S OFFICE,55501,PRINTING & BINDING,,,,4000
2022,Expenditure,102000,MAYOR'S OFFICE,56101,OFFICE SUPPLIES,,,,8500
2022,Expenditure,102000,MAYOR'S OFFICE,56151,OPERATIONAL SUPPLIES,,,,0
2022,Expenditure,102000,MAYOR'S OFFICE,56151,OPERATIONAL SUPPLIES,,,,7000
2022,Expenditure,102000,MAYOR'S OFFICE,56151,OPERATIONAL SUPPLIES,,,,2300
2022,Expenditure,102000,MAYOR'S OFFICE,56151,OPERATIONAL SUPPLIES,,,,1000
2022,Expenditure,102000,MAYOR'S OFFICE,56151,OPERATIONAL SUPPLIES,,,,2500
2022,Revenue,102000,MAYOR'S OFFICE,45517,ALLEGHENY REGIONAL ASSET DISTR,,,,7818.031483
2022,Expenditure,102100,OFFICE OF EQUITY,51101,REGULAR,,,,-19947.35
2022,Expenditure,102100,OFFICE OF EQUITY,51101,REGULAR,,,,0
2022,Expenditure,102100,OFFICE OF EQUITY,51101,REGULAR,,,,10000
2022,Expenditure,102100,OFFICE OF EQUITY,51101,REGULAR,,,,686183.472
2022,Expenditure,102100,OFFICE OF EQUITY,51101,REGULAR,,,,40140
2022,Expenditure,102100,OFFICE OF EQUITY,52101,HEALTH INSURANCE,,,,90266.4
2022,Expenditure,102100,OFFICE OF EQUITY,52111,OTHER INSUR/BENEFITS,,,,13435.37596
2022,Expenditure,102100,OFFICE OF EQUITY,52201,SOCIAL SECURITY,,,,52493.03561
2022,Expenditure,102100,OFFICE OF EQUITY,52201,SOCIAL SECURITY,,,,6972.21
2022,Expenditure,102100,OFFICE OF EQUITY,52601,PERSONAL LEAVE BUYBACK,,,,41000
2022,Expenditure,102100,OFFICE OF EQUITY,52602,TUITION REIMBURSEMENT,,,,15000
2022,Expenditure,102100,OFFICE OF EQUITY,53101,ADMINISTRATIVE FEES,,,,2000
2022,Expenditure,102100,OFFICE OF EQUITY,53101,ADMINISTRATIVE FEES,,,,5000
2022,Expenditure,102100,OFFICE OF EQUITY,53101,ADMINISTRATIVE FEES,,,,200
2022,Expenditure,102100,OFFICE OF EQUITY,53101,ADMINISTRATIVE FEES,,,,2500
2022,Expenditure,102100,OFFICE OF EQUITY,53101,ADMINISTRATIVE FEES,,,,200
2022,Expenditure,102100,OFFICE OF EQUITY,53101,ADMINISTRATIVE FEES,,,,1425
2022,Expenditure,102100,OFFICE OF EQUITY,53101,ADMINISTRATIVE FEES,,,,2500
2022,Expenditure,102100,OFFICE OF EQUITY,53101,ADMINISTRATIVE FEES,,,,15000
2022,Expenditure,102100,OFFICE OF EQUITY,53301,WORKFORCE TRAINING,,,,10763
2022,Expenditure,102100,OFFICE OF EQUITY,53509,COMPUTER MAINTANACE,,,,18937
2022,Expenditure,102100,OFFICE OF EQUITY,53901,PROFESSIONAL SERVICES - CONVER,,,,8000
2022,Expenditure,102100,OFFICE OF EQUITY,53901,PROFESSIONAL SERVICES - CONVER,,,,30000
2022,Expenditure,102100,OFFICE OF EQUITY,53901,PROFESSIONAL SERVICES - CONVER,,,,3000
2022,Expenditure,102100,OFFICE OF EQUITY,53901,PROFESSIONAL SERVICES - CONVER,,,,10000
2022,Expenditure,102100,OFFICE OF EQUITY,53901,PROFESSIONAL SERVICES - CONVER,,,,35000
2022,Expenditure,102100,OFFICE OF EQUITY,53901,PROFESSIONAL SERVICES - CONVER,,,,45000
2022,Expenditure,102100,OFFICE OF EQUITY,53901,PROFESSIONAL SERVICES - CONVER,,,,19450
2022,Expenditure,102100,OFFICE OF EQUITY,53901,PROFESSIONAL SERVICES - CONVER,,,,10000
2022,Expenditure,102100,OFFICE OF EQUITY,53901,PROFESSIONAL SERVICES - CONVER,,,,55000
2022,Expenditure,102100,OFFICE OF EQUITY,53901,PROFESSIONAL SERVICES - CONVER,,,,8000
2022,Expenditure,102100,OFFICE OF EQUITY,53901,PROFESSIONAL SERVICES - CONVER,,,,2500
2022,Expenditure,102100,OFFICE OF EQUITY,53901,PROFESSIONAL SERVICES - CONVER,,,,30000
2022,Expenditure,102100,OFFICE OF EQUITY,55701,TRANSPORTATION,,,,0
2022,Expenditure,102100,OFFICE OF EQUITY,56101,OFFICE SUPPLIES,,,,2300
2022,Expenditure,102100,OFFICE OF EQUITY,56151,OPERATIONAL SUPPLIES,,,,0
2022,Expenditure,102100,OFFICE OF EQUITY,56151,OPERATIONAL SUPPLIES,,,,5000
2022,Revenue,102200,OFFICE OF MANAGEMENT AND BUDGET,45701,CDBG-CITY PLANNING,,,,190918.71
2022,Revenue,102200,OFFICE OF MANAGEMENT AND BUDGET,48115,OPERATING TRANSFER-SPECIAL REV,,,,48046286.65
2022,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGET,51101,REGULAR,,,,2224835.808
2022,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGET,51101,REGULAR,,,,-34866.91
2022,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGET,51101,REGULAR,,,,42724
2022,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGET,52101,HEALTH INSURANCE,,,,286366.32
2022,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGET,52111,OTHER INSUR/BENEFITS,,,,43319.92732
2022,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGET,52201,SOCIAL SECURITY,,,,7858
2022,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGET,52201,SOCIAL SECURITY,,,,170199.9393
2022,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGET,52601,PERSONAL LEAVE BUYBACK,,,,60000
2022,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGET,52602,TUITION REIMBURSEMENT,,,,15000
2022,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGET,53101,ADMINISTRATIVE FEES,,,,57900
2022,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGET,53101,ADMINISTRATIVE FEES,,,,66000
2022,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGET,53101,ADMINISTRATIVE FEES,,,,105
2022,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGET,53101,ADMINISTRATIVE FEES,,,,60
2022,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGET,53101,ADMINISTRATIVE FEES,,,,700
2022,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGET,53101,ADMINISTRATIVE FEES,,,,62000
2022,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGET,53101,ADMINISTRATIVE FEES,,,,14020
2022,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGET,53101,ADMINISTRATIVE FEES,,,,600
2022,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGET,53101,ADMINISTRATIVE FEES,,,,70500
2022,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGET,53101,ADMINISTRATIVE FEES,,,,9000
2022,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGET,53101,ADMINISTRATIVE FEES,,,,450
2022,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGET,53101,ADMINISTRATIVE FEES,,,,10000
2022,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGET,53101,ADMINISTRATIVE FEES,,,,31000
2022,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGET,53101,ADMINISTRATIVE FEES,,,,850
2022,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGET,53101,ADMINISTRATIVE FEES,,,,17042
2022,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGET,53101,ADMINISTRATIVE FEES,,,,0
2022,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGET,53101,ADMINISTRATIVE FEES,,,,17511
2022,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGET,53101,ADMINISTRATIVE FEES,,,,500
2022,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGET,53101,ADMINISTRATIVE FEES,,,,300
2022,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGET,53101,ADMINISTRATIVE FEES,,,,8700
2022,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGET,53101,ADMINISTRATIVE FEES,,,,6300
2022,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGET,53101,ADMINISTRATIVE FEES,,,,495
2022,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGET,53301,WORKFORCE TRAINING,,,,7250
2022,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGET,53301,WORKFORCE TRAINING,,,,3000
2022,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGET,53301,WORKFORCE TRAINING,,,,3275
2022,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGET,53301,WORKFORCE TRAINING,,,,10500
2022,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGET,53301,WORKFORCE TRAINING,,,,0
2022,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGET,53301,WORKFORCE TRAINING,,,,0
2022,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGET,53301,WORKFORCE TRAINING,,,,0
2022,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGET,53301,WORKFORCE TRAINING,,,,1725
2022,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGET,53301,WORKFORCE TRAINING,,,,0
2022,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGET,53301,WORKFORCE TRAINING,,,,0
2022,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGET,53509,COMPUTER MAINTANACE,,,,25000
2022,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGET,53509,COMPUTER MAINTANACE,,,,17150
2022,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGET,53509,COMPUTER MAINTANACE,,,,5776
2022,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGET,53509,COMPUTER MAINTANACE,,,,45000
2022,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGET,53509,COMPUTER MAINTANACE,,,,44175
2022,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGET,53509,COMPUTER MAINTANACE,,,,82500
2022,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGET,53509,COMPUTER MAINTANACE,,,,50000
2022,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGET,53509,COMPUTER MAINTANACE,,,,6500
2022,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGET,53725,MAINTENANCE - MISC,,,,30000
2022,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGET,53725,MAINTENANCE - MISC,,,,4824
2022,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGET,53901,PROFESSIONAL SERVICES - CONVER,,,,15000
2022,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGET,53901,PROFESSIONAL SERVICES - CONVER,,,,98652
2022,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGET,53901,PROFESSIONAL SERVICES - CONVER,,,,18000
2022,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGET,53901,PROFESSIONAL SERVICES - CONVER,,,,8160
2022,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGET,53901,PROFESSIONAL SERVICES - CONVER,,,,55000
2022,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGET,53901,PROFESSIONAL SERVICES - CONVER,,,,0
2022,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGET,54101,CLEANING,,,,400
2022,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGET,54201,MAINTENANCE,,,,7177055.352
2022,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGET,54201,MAINTENANCE,,,,10800
2022,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGET,54501,LAND & BUILDINGS,,,,90597.32
2022,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGET,54501,LAND & BUILDINGS,,,,263178.66
2022,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGET,54501,LAND & BUILDINGS,,,,47129.25
2022,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGET,54501,LAND & BUILDINGS,,,,0
2022,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGET,54501,LAND & BUILDINGS,,,,6000
2022,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGET,54513,MCHINERY & EQUIPMENTS,,,,126000
2022,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGET,55101,INSURANCE PREMIUMS,,,,13434.3
2022,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGET,55101,INSURANCE PREMIUMS,,,,12999.14
2022,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGET,55101,INSURANCE PREMIUMS,,,,198624
