Year,Type,Cost Center,Department,Object Account,Account Description,Subledger Type,Subledger,Subledger Description,Amount
2020,Revenue,130000,PERMITS LICENSES AND INSPECTIONS,42137,VENDOR LICENSE, , ,,-27678.31
2020,Revenue,130000,PERMITS LICENSES AND INSPECTIONS,42139,ADDITIONAL EMPLOYEE, , ,,-3087.12
2020,Revenue,130000,PERMITS LICENSES AND INSPECTIONS,42141,MOBILE VEH VENDOR, , ,,-14198.43
2020,Revenue,130000,PERMITS LICENSES AND INSPECTIONS,42143,PEDDLER LICENSE, , ,,-25444.91
2020,Revenue,130000,PERMITS LICENSES AND INSPECTIONS,42147,STATION VEHICLE, , ,,-9239.59
2020,Revenue,130000,PERMITS LICENSES AND INSPECTIONS,42149,MECH DEVICE-NON GAMBLING, , ,,-100728.83
2020,Revenue,130000,PERMITS LICENSES AND INSPECTIONS,42151,HVAC/MECHANICAL TRADE, , ,,-69505.93
2020,Revenue,130000,PERMITS LICENSES AND INSPECTIONS,42301,COMMERCIAL BUILDING, , ,,-4791807.58
2020,Revenue,130000,PERMITS LICENSES AND INSPECTIONS,42303,COMMERCIAL-SPRINKLERS, , ,,-222166.32
2020,Revenue,130000,PERMITS LICENSES AND INSPECTIONS,42305,COMMERCIAL-ELECTRIC, , ,,-401209.49
2020,Revenue,130000,PERMITS LICENSES AND INSPECTIONS,42307,COMMERCIAL-FIRE ALARM, , ,,-347805.88
2020,Revenue,130000,PERMITS LICENSES AND INSPECTIONS,42309,COMMERCIAL- HVAC, , ,,-1162346.78
2020,Revenue,130000,PERMITS LICENSES AND INSPECTIONS,42311,RESIDENTIAL BUILDING, , ,,-168168.07
2020,Revenue,130000,PERMITS LICENSES AND INSPECTIONS,42313,RESIDENTIAL-ELECTRIC, , ,,-97749.39
2020,Revenue,130000,PERMITS LICENSES AND INSPECTIONS,42315,RESIDENTIAL- FIRE ALARM, , ,,-206649.67
2020,Revenue,130000,PERMITS LICENSES AND INSPECTIONS,42317,RESIDENTIAL-HVAC, , ,,-51667.89
2020,Revenue,130000,PERMITS LICENSES AND INSPECTIONS,42321,BOARD OF APPEALS, , ,,-17945.98
2020,Revenue,130000,PERMITS LICENSES AND INSPECTIONS,42323,DEMOLITION, , ,,-72005.92
2020,Revenue,130000,PERMITS LICENSES AND INSPECTIONS,42327,LAND OPER PERMIT, , ,,-9279.89
2020,Revenue,130000,PERMITS LICENSES AND INSPECTIONS,42331,OCCUPANCY LOAD PLACARD, , ,,-17582.91
2020,Revenue,130000,PERMITS LICENSES AND INSPECTIONS,42333,SIGN MAINT CERTIFICATION, , ,,-29637.84
2020,Revenue,130000,PERMITS LICENSES AND INSPECTIONS,42335,SIGN PERMIT, , ,,-34761.26
2020,Revenue,130000,PERMITS LICENSES AND INSPECTIONS,42337,SIGN CONT LICENSE, , ,,-14507.2
2020,Revenue,600000,MOBILITY AND INFRASTRUCTURE,42341,EXCAVATIONS, , ,,-634970.34
2020,Revenue,110000,CITY PLANNING,42342,PROPERTY CERTIFICATE APPLICATI, , ,,-650427.48
2020,Revenue,600000,MOBILITY AND INFRASTRUCTURE,42343,STREET EXCAVATION-SIDEWALK OPE, , ,,-16573.58
2020,Revenue,600000,MOBILITY AND INFRASTRUCTURE,42345,STREET EXCAVATION-CURB CUTS, , ,,-34185.54
2020,Revenue,600000,MOBILITY AND INFRASTRUCTURE,42347,STREET EXCAVATION-POLE PERMITS, , ,,-83039.07
2020,Revenue,600000,MOBILITY AND INFRASTRUCTURE,42349,STREET EXCAVATION-TEMP BARRICA, , ,,-438397.36
2020,Revenue,600000,MOBILITY AND INFRASTRUCTURE,42351,STREET EXCAVATION- MACH OR EQU, , ,,-246512.34
2020,Revenue,600000,MOBILITY AND INFRASTRUCTURE,42353,ENCROACHMENTS, , ,,-18104.7
2020,Revenue,600000,MOBILITY AND INFRASTRUCTURE,42355,ENCROACHMENTS-PERMANENT BRIDGE, , ,,-18809.17
2020,Revenue,130000,PERMITS LICENSES AND INSPECTIONS,42357,ZONING FEES, , ,,-674997.14
2020,Revenue,110000,CITY PLANNING,42358,TEMPORARY OCCUPANCY, , ,,-612
2020,Revenue,110000,CITY PLANNING,42360,ZONING FEES-HISTORICAL REVIEW, , ,,-51635.98
2020,Revenue,110000,CITY PLANNING,42363,ZONING FEES-PROJECT DEVELOP PL, , ,,-359147.02
2020,Revenue,110000,CITY PLANNING,42365,ZONING FEES-COMMUNICATION EQUI, , ,,-542341.1
2020,Revenue,110000,CITY PLANNING,42367,ZONING FEES-ORDINACE PREP, , ,,-245206.41
2020,Revenue,110000,CITY PLANNING,42369,ZONING BOARD OF ADJUSTEMENTS, , ,,-110121.68
2020,Revenue,130000,PERMITS LICENSES AND INSPECTIONS,42371,PARADE, , ,,-140625
2020,Revenue,110000,CITY PLANNING,42373,LOT SUBDIVISION/CONSOLIDATION, , ,,-49491.49
2020,Revenue,110000,CITY PLANNING,42374,ZONING FEES-FILING FEE, , ,,-82401.1
2020,Revenue,500000,PARKS AND RECREATION,42377,MEETING ROOMS, , ,,-23262.43
2020,Revenue,110000,CITY PLANNING,42378,ZONING FEES-ZONING RESEARCH, , ,,-31800
2020,Revenue,420000,PW - BUREAU OF PW OPERATIONS,42379,PICNIC AND BALLFIELD, , ,,-401445.91
2020,Revenue,420000,PW - BUREAU OF PW OPERATIONS,42381,MISCELLANEOUS, , ,,-8314.28
2020,Revenue,110000,CITY PLANNING,42382,PLANNING COMMISSION FEES, , ,,-2295
2020,Revenue,130000,PERMITS LICENSES AND INSPECTIONS,42385,PARKING PLACE INSIGNIAS, , ,,-10665.93
2020,Revenue,107000,FINANCE,42387,EMPLOYEE PARKING FEES, , ,,-99163.74
2020,Revenue,210000,PS - ADMIN AND SUPPORT SERVICES,42389,FIRE SAFETY, , ,,-123633.89
2020,Revenue,107000,FINANCE,42391,LIMITED TOWING LICENSE, , ,,-3436
2020,Revenue,130000,PERMITS LICENSES AND INSPECTIONS,42901,LICENSE/PERMIT PENALTY FEE, , ,,-6750
2020,Revenue,103000,INNOVATION & PERFORMANCE,43101,CABLE BUREAU REVENUE, , ,,-5016850.79
2020,Revenue,280000,PS - BUREAU OF ANIMAL CARE AND CONTROL,43103,ANIMAL CARE AND CONTROL REVENU, , ,,-266392.02
2020,Revenue,130000,PERMITS LICENSES AND INSPECTIONS,43105,BUILDING INSPECTION REVENUE, , ,,-7267.5
2020,Revenue,102200,OFFICE OF MANAGEMENT AND BUDGET,43111,CONCESSIONS, , ,,-3952
2020,Revenue,102200,OFFICE OF MANAGEMENT AND BUDGET,43113,SALE OF PLANS, , ,,-20
2020,Revenue,107000,FINANCE,43119,DAILY PARKING METERS, , ,,-9575983.47
2020,Revenue,250000,PS - FIRE BUREAU,43123,FIRE RECORDS, , ,,-5575.7
2020,Revenue,130000,PERMITS LICENSES AND INSPECTIONS,43125,OCCUPANCY APPLICATION, , ,,-116362.58
2020,Revenue,230000,PS - POLICE BUREAU,43127,POLICE RECORDS, , ,,-145082.89
2020,Revenue,107000,FINANCE,43129,RE CERTIFICATION, , ,,-488587.14
2020,Revenue,130000,PERMITS LICENSES AND INSPECTIONS,43131,DOCUMENT COPIES & RECORDS, , ,,-15727.3
2020,Revenue,107000,FINANCE,43133,FIRE PENSION PLAN, , ,,-63983.05
2020,Revenue,107000,FINANCE,43137,LIEN FILING, , ,,-88782.41
2020,Revenue,420000,PW - BUREAU OF PW OPERATIONS,43141,PUBLIC WORKS, , ,,-60456.69
2020,Revenue,107000,FINANCE,43143,MUNICIPAL PENSION PLAN, , ,,-63983.06
2020,Revenue,107000,FINANCE,43147,POLICE PENSION PLAN, , ,,-63983.06
2020,Revenue,107000,FINANCE,43151,RETURNED CHECK FEE, , ,,-2196.23
2020,Revenue,250000,PS - FIRE BUREAU,43153,SAFETY INSPECTIONS, , ,,-59012.04
2020,Revenue,107000,FINANCE,43155,WILKINSBURG TRASH COLLECTION, , ,,-982782.31
2020,Revenue,107000,FINANCE,43157,FIRE SERVICE, , ,,-1929517
2020,Revenue,500000,PARKS AND RECREATION,43165,SPECIAL PARKS PROGRAM, , ,,-102521
2020,Revenue,500000,PARKS AND RECREATION,43167,SWIMMING POOLS, , ,,-363092.53
2020,Revenue,107000,FINANCE,43401,PRIVATE HOUSING, , ,,-1556.01
2020,Revenue,107000,FINANCE,43403,WHARF PARKING, , ,,-383959.6
2020,Revenue,107000,FINANCE,43405,WHARVES, , ,,-21600
2020,Revenue,110000,CITY PLANNING,43407,CITY COMMERCIAL SPACE, , ,,-206425.79
2020,Revenue,107000,FINANCE,43409,USE OF PUBLIC PROPERTY, , ,,-13273.8
2020,Revenue,220000,PS - EMERGENCY MED SERVICES,43501,MEDICAL SERVICES REVENUE, , ,,-12675401.51
2020,Revenue,107000,FINANCE,43703,PWSA-INDIRECT COSTS, , ,,-6741320
2020,Revenue,430000,PW - ENVIRONMENTAL SERVICES,43705,"REFUSE- DUMPSTER, PERMANENT", , ,,-30342.2
2020,Revenue,430000,PW - ENVIRONMENTAL SERVICES,43707,"REFUSE- DUMPSTER, TEMPORARY", , ,,-104221.55
2020,Revenue,107000,FINANCE,43901,SCHOOL BOARD TAX COLLECTION, , ,,-1487387.92
2020,Revenue,107000,FINANCE,43902,LIBRARY TAX ADMIN FEES, , ,,-4158.15
2020,Revenue,107000,FINANCE,43905,MARKET BASED REVENUE OPPORTUNI, , ,,-67047.1
2020,Revenue,420000,PW - BUREAU OF PW OPERATIONS,43923,MAINTENANCE, , ,,-600000
2020,Revenue,107000,FINANCE,44101,TRAFFIC COURT, , ,,-1400312.33
2020,Revenue,107000,FINANCE,44103,PARKING AUTHORITY TICKETS, , ,,-8829299.76
2020,Revenue,107000,FINANCE,44105,MAGISTRATE OR ALDERMAN, , ,,-82290.27
2020,Revenue,107000,FINANCE,44107,STATE POLICE, , ,,-162641.46
2020,Revenue,107000,FINANCE,44201,FOREFITURES - MONIES, , ,,-58210.01
2020,Revenue,107000,FINANCE,45105,PUBLIC PARKING AUTHORITY, , ,,-1900000
2020,Revenue,107000,FINANCE,45109,URBAN REDEVELOPMENT AUTHORITY, , ,,-522682.22
2020,Revenue,107000,FINANCE,45113,HOUSING AUTHORITY, , ,,-832734.81
2020,Revenue,210000,PS - ADMIN AND SUPPORT SERVICES,45113,HOUSING AUTHORITY, , ,,-1500000
2020,Revenue,107000,FINANCE,45501,2% LOCAL SARE OF SLOTS REVENUE, , ,,-10000000
2020,Revenue,500000,PARKS AND RECREATION,45507,SUMMER FOOD PROGRAM, , ,,-55000
2020,Revenue,107000,FINANCE,45510,STATE PENSION AID, , ,,-22990500
2020,Revenue,107000,FINANCE,45510,STATE PENSION AID, , ,,-117375.56
2020,Revenue,430000,PW - ENVIRONMENTAL SERVICES,45513,COMMONWEALTH RECYCLING GRANT, , ,,-323906.1
2020,Revenue,410000,PW - BUREAU OF ADMINISTRATION,45516,LIQUID FUELS, , ,,-4072500
2020,Revenue,102000,MAYOR'S OFFICE,45517,ALLEGHENY REGIONAL ASSET DISTR, , ,,-7285.48
2020,Revenue,102200,OFFICE OF MANAGEMENT AND BUDGET,45517,ALLEGHENY REGIONAL ASSET DISTR, , ,,-25375.73
2020,Revenue,109000,HUMAN RESOURCES/CIVIL SERVICE,45517,ALLEGHENY REGIONAL ASSET DISTR, , ,,-14024.6
2020,Revenue,210000,PS - ADMIN AND SUPPORT SERVICES,45517,ALLEGHENY REGIONAL ASSET DISTR, , ,,-234323.17
2020,Revenue,410000,PW - BUREAU OF ADMINISTRATION,45517,ALLEGHENY REGIONAL ASSET DISTR, , ,,-28604.14
2020,Revenue,420000,PW - BUREAU OF PW OPERATIONS,45517,ALLEGHENY REGIONAL ASSET DISTR, , ,,-67601.15
2020,Revenue,450000,PW - BUREAU OF FACILITIES,45517,ALLEGHENY REGIONAL ASSET DISTR, , ,,-45255.81
2020,Revenue,500000,PARKS AND RECREATION,45517,ALLEGHENY REGIONAL ASSET DISTR, , ,,-84607.1
2020,Revenue,600000,MOBILITY AND INFRASTRUCTURE,45517,ALLEGHENY REGIONAL ASSET DISTR, , ,,-12537.92
2020,Revenue,107000,FINANCE,45519,STATE UTILITY TAX DISTRIBUTION, , ,,-437959.37
2020,Revenue,107000,FINANCE,45527,INTERGOVEN  REVENUE - STATE, , ,,-49992.94
2020,Revenue,102200,OFFICE OF MANAGEMENT AND BUDGET,45701,CDBG-CITY PLANNING, , ,,-141426.79
2020,Revenue,109000,HUMAN RESOURCES/CIVIL SERVICE,45707,JTPA/WIA, , ,,-130000
2020,Revenue,107000,FINANCE,47107,INVESTMENT EARNINGS, , ,,-2096110.27
2020,Revenue,107000,FINANCE,47113,PROJECT FUND TRANSFER, , ,,-490464.45
2020,Revenue,107000,FINANCE,48104,SALES-PUBLIC PROPERTY, , ,,-1.03
2020,Revenue,107000,FINANCE,48105,SALE OF SCRAP, , ,,-1735.64
2020,Revenue,107000,FINANCE,48111,VENDING MACHINE COMMISSION, , ,,-18000
2020,Revenue,107000,FINANCE,48112,REBATES AND INCENTIVES, , ,,-33077.99
2020,Revenue,107000,FINANCE,48303,PROCEEDS FROM LOBBYIST REGISTR, , ,,-3200
2020,Expenditure,101100,CITY COUNCIL,51101,REGULAR,S,D1,CC-Council District 1,67813.78
2020,Expenditure,101100,CITY COUNCIL,51101,REGULAR,S,D2,CC-Council District 2,67813.78
2020,Expenditure,101100,CITY COUNCIL,51101,REGULAR,S,D3,CC-Council District 3,67813.78
2020,Expenditure,101100,CITY COUNCIL,51101,REGULAR,S,D4,CC-Council District 4,67813.78
2020,Expenditure,101100,CITY COUNCIL,51101,REGULAR,S,D5,CC-Council District 5,67813.78
2020,Expenditure,101100,CITY COUNCIL,51101,REGULAR,S,D6,CC-Council District 6,67813.78
2020,Expenditure,101100,CITY COUNCIL,51101,REGULAR,S,D7,CC-Council District 7,67813.78
2020,Expenditure,101100,CITY COUNCIL,51101,REGULAR,S,D8,CC-Council District 8,67813.78
2020,Expenditure,101100,CITY COUNCIL,51101,REGULAR,S,D9,CC-Council District 9,67813.78
2020,Expenditure,101100,CITY COUNCIL,51101,REGULAR,S,D0,CC-General,-46729.5
2020,Expenditure,101100,CITY COUNCIL,51101,REGULAR,S,D1,CC-Council District 1,157320.45
2020,Expenditure,101100,CITY COUNCIL,51101,REGULAR,S,D2,CC-Council District 2,172104.13
2020,Expenditure,101100,CITY COUNCIL,51101,REGULAR,S,D3,CC-Council District 3,187948.17
2020,Expenditure,101100,CITY COUNCIL,51101,REGULAR,S,D4,CC-Council District 4,189392.65
2020,Expenditure,101100,CITY COUNCIL,51101,REGULAR,S,D5,CC-Council District 5,186563.26
2020,Expenditure,101100,CITY COUNCIL,51101,REGULAR,S,D6,CC-Council District 6,167895.47
2020,Expenditure,101100,CITY COUNCIL,51101,REGULAR,S,D7,CC-Council District 7,173457.04
2020,Expenditure,101100,CITY COUNCIL,51101,REGULAR,S,D8,CC-Council District 8,194740.8
2020,Expenditure,101100,CITY COUNCIL,51101,REGULAR,S,D9,CC-Council District 9,161333.4
2020,Expenditure,101200,CITY CLERK,51101,REGULAR,S,CC0,CC-General,881686.15
2020,Expenditure,102000,MAYOR'S OFFICE,51101,REGULAR, , ,,1143923.02
2020,Expenditure,102000,MAYOR'S OFFICE,51101,REGULAR, , ,,-31692.69
2020,Expenditure,102000,MAYOR'S OFFICE,51101,REGULAR, , ,,18000
2020,Expenditure,102100,OFFICE OF EQUITY,51101,REGULAR, , ,,-9620.28
2020,Expenditure,102100,OFFICE OF EQUITY,51101,REGULAR, , ,,10200
2020,Expenditure,102100,OFFICE OF EQUITY,51101,REGULAR, , ,,1038093.1
2020,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGET,51101,REGULAR, , ,,1810973.11
2020,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGET,51101,REGULAR, , ,,-60489.66
2020,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGET,51101,REGULAR, , ,,42724
2020,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGET,51101,REGULAR, , ,,46071.9
2020,Expenditure,103000,INNOVATION & PERFORMANCE,51101,REGULAR, , ,,-208687
2020,Expenditure,103000,INNOVATION & PERFORMANCE,51101,REGULAR, , ,,25000
2020,Expenditure,103000,INNOVATION & PERFORMANCE,51101,REGULAR, , ,,73848
2020,Expenditure,103000,INNOVATION & PERFORMANCE,51101,REGULAR, , ,,5248431.45
2020,Expenditure,103000,INNOVATION & PERFORMANCE,51101,REGULAR, , ,,35470.38
2020,Expenditure,103000,INNOVATION & PERFORMANCE,51101,REGULAR, , ,,19289
2020,Expenditure,105000,HUMAN RELATIONS COMM.,51101,REGULAR, , ,,378279.85
2020,Expenditure,105000,HUMAN RELATIONS COMM.,51101,REGULAR, , ,,5000
2020,Expenditure,106000,CITY CONTROLLER,51101,REGULAR, , ,,3688375.86
2020,Expenditure,106000,CITY CONTROLLER,51101,REGULAR, , ,,-71099.06
2020,Expenditure,106000,CITY CONTROLLER,51101,REGULAR, , ,,67864
2020,Expenditure,106000,CITY CONTROLLER,51101,REGULAR, , ,,5358
2020,Expenditure,107000,FINANCE,51101,REGULAR, , ,,2030644.79
2020,Expenditure,107000,FINANCE,51101,REGULAR, , ,,-59323.46
2020,Expenditure,107000,FINANCE,51101,REGULAR, , ,,22600
2020,Expenditure,107000,FINANCE,51101,REGULAR, , ,,85707.53
2020,Expenditure,108000,LAW,51101,REGULAR, , ,,120587.19
2020,Expenditure,108000,LAW,51101,REGULAR, , ,,5000
2020,Expenditure,108000,LAW,51101,REGULAR, , ,,27638
2020,Expenditure,108000,LAW,51101,REGULAR, , ,,-40406.03
2020,Expenditure,108000,LAW,51101,REGULAR, , ,,2559161.54
2020,Expenditure,108100,ETHICS BOARD,51101,REGULAR, , ,,23680.75
2020,Expenditure,108100,ETHICS BOARD,51101,REGULAR, , ,,66984
2020,Expenditure,108100,ETHICS BOARD,51101,REGULAR, , ,,5625
2020,Expenditure,109000,HUMAN RESOURCES/CIVIL SERVICE,51101,REGULAR, , ,,2304367.91
2020,Expenditure,109000,HUMAN RESOURCES/CIVIL SERVICE,51101,REGULAR, , ,,11000
2020,Expenditure,109000,HUMAN RESOURCES/CIVIL SERVICE,51101,REGULAR, , ,,27471
2020,Expenditure,109000,HUMAN RESOURCES/CIVIL SERVICE,51101,REGULAR, , ,,-66130.41
2020,Expenditure,109000,HUMAN RESOURCES/CIVIL SERVICE,51101,REGULAR, , ,,25875
2020,Expenditure,109000,HUMAN RESOURCES/CIVIL SERVICE,51101,REGULAR, , ,,1863
2020,Expenditure,110000,CITY PLANNING,51101,REGULAR, , ,,2914771.98
2020,Expenditure,110000,CITY PLANNING,51101,REGULAR, , ,,-90188.86
2020,Expenditure,110000,CITY PLANNING,51101,REGULAR, , ,,5358
2020,Expenditure,110000,CITY PLANNING,51101,REGULAR, , ,,56838
2020,Expenditure,130000,PERMITS LICENSES AND INSPECTIONS,51101,REGULAR,S,ENF,PS-BBI-Code Enforcement,-386250
2020,Expenditure,130000,PERMITS LICENSES AND INSPECTIONS,51101,REGULAR,S,ADMB,PS-BBI-General Office,5000
2020,Expenditure,130000,PERMITS LICENSES AND INSPECTIONS,51101,REGULAR,S,BLD,PS-BBI-Building,91749.16
2020,Expenditure,130000,PERMITS LICENSES AND INSPECTIONS,51101,REGULAR,S,ENF,PS-BBI-Code Enforcement,1278328.45
2020,Expenditure,130000,PERMITS LICENSES AND INSPECTIONS,51101,REGULAR,S,ADMB,PS-BBI-General Office,454428.33
2020,Expenditure,130000,PERMITS LICENSES AND INSPECTIONS,51101,REGULAR,S,CONB,PS-BBI-New Construction & Enfo,2732381.24
2020,Expenditure,130000,PERMITS LICENSES AND INSPECTIONS,51101,REGULAR,S,LP,PS-BBI-Licenses and Permits,637474.96
2020,Expenditure,130000,PERMITS LICENSES AND INSPECTIONS,51101,REGULAR, , ,,53838.86
2020,Expenditure,210000,PS - ADMIN AND SUPPORT SERVICES,51101,REGULAR, , ,,3637407.39
2020,Expenditure,210000,PS - ADMIN AND SUPPORT SERVICES,51101,REGULAR, , ,,-105167
2020,Expenditure,210000,PS - ADMIN AND SUPPORT SERVICES,51101,REGULAR, , ,,6950
2020,Expenditure,210000,PS - ADMIN AND SUPPORT SERVICES,51101,REGULAR, , ,,19637
2020,Expenditure,220000,PS - EMERGENCY MED SERVICES,51101,REGULAR, , ,,14193673.69
2020,Expenditure,230000,PS - POLICE BUREAU,51101,REGULAR,S,ADMP,PS-Pol-Administration Branch,2960251.91
2020,Expenditure,230000,PS - POLICE BUREAU,51101,REGULAR,S,OPS,PS-Pol-Operations,66191728.82
2020,Expenditure,230000,PS - POLICE BUREAU,51101,REGULAR,S,INV,PS-Pol-Investigations Branch,169092.94
2020,Expenditure,230000,PS - POLICE BUREAU,51101,REGULAR,S,PSG,PS-Pol-School Guards,1957267.53
2020,Expenditure,230000,PS - POLICE BUREAU,51101,REGULAR,S,OPS,PS-Pol-Operations,468639
2020,Expenditure,230000,PS - POLICE BUREAU,51101,REGULAR,S,OPS,PS-Pol-Operations,336268.37
2020,Expenditure,230000,PS - POLICE BUREAU,51101,REGULAR,S,PSG,PS-Pol-School Guards,24923
2020,Expenditure,230000,PS - POLICE BUREAU,51101,REGULAR,S,ADMP,PS-Pol-Administration Branch,24255
2020,Expenditure,230000,PS - POLICE BUREAU,51101,REGULAR,S,ADMP,PS-Pol-Administration Branch,69750
2020,Expenditure,230000,PS - POLICE BUREAU,51101,REGULAR,S,ADMP,PS-Pol-Administration Branch,22365
2020,Expenditure,240000,OFFICE OF MUNICIPAL INVESTIGATIONS,51101,REGULAR,S,ADMO,PS-OMI-General Office,217020.07
2020,Expenditure,240000,OFFICE OF MUNICIPAL INVESTIGATIONS,51101,REGULAR,S,IOM,PS-OMI-Municipal Investigation,292656.09
2020,Expenditure,240000,OFFICE OF MUNICIPAL INVESTIGATIONS,51101,REGULAR,S,ADMO,PS-OMI-General Office,-5121.73
2020,Expenditure,240000,OFFICE OF MUNICIPAL INVESTIGATIONS,51101,REGULAR,S,ADMO,PS-OMI-General Office,5100
2020,Expenditure,250000,PS - FIRE BUREAU,51101,REGULAR,S,FSP,PS-Fire-Fire Suppression,750000
2020,Expenditure,250000,PS - FIRE BUREAU,51101,REGULAR,S,ADMF,PS-Fire-Administration,506963.01
2020,Expenditure,250000,PS - FIRE BUREAU,51101,REGULAR,S,FSP,PS-Fire-Fire Suppression,48561965.34
2020,Expenditure,250000,PS - FIRE BUREAU,51101,REGULAR,S,FSTA,PS-Fire Training Academy,544045.01
2020,Expenditure,280000,PS - BUREAU OF ANIMAL CARE AND CONTROL,51101,REGULAR, , ,,766605.88
2020,Expenditure,280000,PS - BUREAU OF ANIMAL CARE AND CONTROL,51101,REGULAR, , ,,-20751.48
