Year,Type,Cost Center,Department,Object Account,Account Description,Subledger Type,Subledger,Subledger Description,Amount
2019,Expenditure,101200,CITY CLERK,53101,ADMINISTRATIVE FEES,S,CC4,CC-Council District 4,7900
2019,Expenditure,101200,CITY CLERK,53101,ADMINISTRATIVE FEES,S,CC5,CC-Council District 5,7900
2019,Expenditure,101200,CITY CLERK,53101,ADMINISTRATIVE FEES,S,CC6,CC-Council District 6,7900
2019,Expenditure,101200,CITY CLERK,53101,ADMINISTRATIVE FEES,S,CC7,CC-Council District 7,7900
2019,Expenditure,101200,CITY CLERK,53101,ADMINISTRATIVE FEES,S,CC8,CC-Council District 8,7900
2019,Expenditure,101200,CITY CLERK,53101,ADMINISTRATIVE FEES,S,CC9,CC-Council District 9,7900
2019,Expenditure,101200,CITY CLERK,53301,WORKFORCE TRAINING,S,CC0,CC-General,10500
2019,Expenditure,101200,CITY CLERK,53501,AUDITING & ACCOUNTING SERVICE,S,CC0,CC-General,18500
2019,Expenditure,101200,CITY CLERK,53509,COMPUTER MAINTANACE,S,CC0,CC-General,91931
2019,Expenditure,101200,CITY CLERK,53517,LEGAL FEES,S,CC0,CC-General,40000
2019,Expenditure,101200,CITY CLERK,53529,PROTECTIVE / INVESTIGATION,S,CC0,CC-General,1000
2019,Expenditure,101200,CITY CLERK,53901,PROFESSIONAL SERVICES - CONVER,S,CC0,CC-General,31200
2019,Expenditure,101200,CITY CLERK,54101,CLEANING,S,CC0,CC-General,1600
2019,Expenditure,101200,CITY CLERK,54103,DISPOSAL - REFUSE,S,CC0,CC-General,1140
2019,Expenditure,101200,CITY CLERK,54207,CONSTRUCTION,S,CC0,CC-General,100000
2019,Expenditure,101200,CITY CLERK,54505,OFFICE EQUIPMENT,S,CC0,CC-General,10000
2019,Expenditure,101200,CITY CLERK,55201,TELEPHONE,S,CC0,CC-General,600
2019,Expenditure,101200,CITY CLERK,55305,PROMOTIONAL,S,CC0,CC-General,1700
2019,Expenditure,101200,CITY CLERK,55309,REGULATORY,S,CC0,CC-General,2925
2019,Expenditure,101200,CITY CLERK,55701,TRANSPORTATION,S,CC0,CC-General,5000
2019,Expenditure,101200,CITY CLERK,55705,LODGING,S,CC0,CC-General,5000
2019,Expenditure,101200,CITY CLERK,55709,PER DIEM,S,CC0,CC-General,2600
2019,Expenditure,101200,CITY CLERK,56101,OFFICE SUPPLIES,S,CC0,CC-General,18500
2019,Expenditure,101200,CITY CLERK,56103,FREIGHT,S,CC0,CC-General,100
2019,Expenditure,101200,CITY CLERK,56105,POSTAGE,S,CC0,CC-General,50
2019,Expenditure,101200,CITY CLERK,56151,OPERATIONAL SUPPLIES,S,CC0,CC-General,4900
2019,Expenditure,101200,CITY CLERK,57501,MACHINERY AND EQUIPMENT,S,CC0,CC-General,26400
2019,Expenditure,101200,CITY CLERK,57531,VEHICLES,S,CC1,CC-Council District 1,4955
2019,Expenditure,101200,CITY CLERK,57531,VEHICLES,S,CC2,CC-Council District 2,4995
2019,Expenditure,101200,CITY CLERK,57531,VEHICLES,S,CC3,CC-Council District 3,4995
2019,Expenditure,101200,CITY CLERK,57531,VEHICLES,S,CC4,CC-Council District 4,4995
2019,Expenditure,101200,CITY CLERK,57531,VEHICLES,S,CC5,CC-Council District 5,4995
2019,Expenditure,101200,CITY CLERK,57531,VEHICLES,S,CC6,CC-Council District 6,4995
2019,Expenditure,101200,CITY CLERK,57531,VEHICLES,S,CC7,CC-Council District 7,4995
2019,Expenditure,101200,CITY CLERK,57531,VEHICLES,S,CC8,CC-Council District 8,4995
2019,Expenditure,101200,CITY CLERK,57531,VEHICLES,S,CC9,CC-Council District 9,4995
2019,Expenditure,101200,CITY CLERK,57571,FURNITURE AND FIXTURES,S,CC0,CC-General,25000
2019,Expenditure,101200,CITY CLERK,58101,GRANTS,S,CC1,CC-Council District 1,100
2019,Expenditure,101200,CITY CLERK,58101,GRANTS,S,CC2,CC-Council District 2,100
2019,Expenditure,101200,CITY CLERK,58101,GRANTS,S,CC3,CC-Council District 3,100
2019,Expenditure,101200,CITY CLERK,58101,GRANTS,S,CC4,CC-Council District 4,100
2019,Expenditure,101200,CITY CLERK,58101,GRANTS,S,CC5,CC-Council District 5,100
2019,Expenditure,101200,CITY CLERK,58101,GRANTS,S,CC6,CC-Council District 6,100
2019,Expenditure,101200,CITY CLERK,58101,GRANTS,S,CC7,CC-Council District 7,100
2019,Expenditure,101200,CITY CLERK,58101,GRANTS,S,CC8,CC-Council District 8,100
2019,Expenditure,101200,CITY CLERK,58101,GRANTS,S,CC9,CC-Council District 9,100
2019,Expenditure,102000,MAYOR'S OFFICE,51101,REGULAR, , ,,1017023.83
2019,Expenditure,102000,MAYOR'S OFFICE,51401,PREMIUM PAY, , ,,7140
2019,Expenditure,102000,MAYOR'S OFFICE,52101,HEALTH INSURANCE, , ,,133032.69
2019,Expenditure,102000,MAYOR'S OFFICE,52111,OTHER INSUR/BENEFITS, , ,,19205.79
2019,Expenditure,102000,MAYOR'S OFFICE,52201,SOCIAL SECURITY, , ,,68322.1
2019,Expenditure,102000,MAYOR'S OFFICE,52601,PERSONAL LEAVE BUYBACK, , ,,27600
2019,Expenditure,102000,MAYOR'S OFFICE,52602,TUITION REIMBURSEMENT, , ,,10000
2019,Expenditure,102000,MAYOR'S OFFICE,53101,ADMINISTRATIVE FEES, , ,,12012
2019,Expenditure,102000,MAYOR'S OFFICE,53301,WORKFORCE TRAINING, , ,,22000
2019,Expenditure,102000,MAYOR'S OFFICE,53509,COMPUTER MAINTANACE, , ,,200
2019,Expenditure,102000,MAYOR'S OFFICE,54101,CLEANING, , ,,1200
2019,Expenditure,102000,MAYOR'S OFFICE,55501,PRINTING & BINDING, , ,,3600
2019,Expenditure,102000,MAYOR'S OFFICE,56101,OFFICE SUPPLIES, , ,,8500
2019,Expenditure,102000,MAYOR'S OFFICE,56103,FREIGHT, , ,,300
2019,Expenditure,102000,MAYOR'S OFFICE,56151,OPERATIONAL SUPPLIES, , ,,19000
2019,Expenditure,102100,BUREAU OF NEIGHBORHOOD EMPOWERMENT,51101,REGULAR, , ,,982657.93
2019,Expenditure,102100,BUREAU OF NEIGHBORHOOD EMPOWERMENT,51401,PREMIUM PAY, , ,,1558.93
2019,Expenditure,102100,BUREAU OF NEIGHBORHOOD EMPOWERMENT,52101,HEALTH INSURANCE, , ,,211367.61
2019,Expenditure,102100,BUREAU OF NEIGHBORHOOD EMPOWERMENT,52111,OTHER INSUR/BENEFITS, , ,,18281.87
2019,Expenditure,102100,BUREAU OF NEIGHBORHOOD EMPOWERMENT,52201,SOCIAL SECURITY, , ,,64860.14
2019,Expenditure,102100,BUREAU OF NEIGHBORHOOD EMPOWERMENT,52601,PERSONAL LEAVE BUYBACK, , ,,16700
2019,Expenditure,102100,BUREAU OF NEIGHBORHOOD EMPOWERMENT,52602,TUITION REIMBURSEMENT, , ,,15000
2019,Expenditure,102100,BUREAU OF NEIGHBORHOOD EMPOWERMENT,53101,ADMINISTRATIVE FEES, , ,,29225
2019,Expenditure,102100,BUREAU OF NEIGHBORHOOD EMPOWERMENT,53301,WORKFORCE TRAINING, , ,,31000
2019,Expenditure,102100,BUREAU OF NEIGHBORHOOD EMPOWERMENT,53509,COMPUTER MAINTANACE, , ,,15500
2019,Expenditure,102100,BUREAU OF NEIGHBORHOOD EMPOWERMENT,53901,PROFESSIONAL SERVICES - CONVER, , ,,132000
2019,Expenditure,102100,BUREAU OF NEIGHBORHOOD EMPOWERMENT,54101,CLEANING, , ,,1200
2019,Expenditure,102100,BUREAU OF NEIGHBORHOOD EMPOWERMENT,55701,TRANSPORTATION, , ,,250
2019,Expenditure,102100,BUREAU OF NEIGHBORHOOD EMPOWERMENT,56101,OFFICE SUPPLIES, , ,,2200
2019,Expenditure,102100,BUREAU OF NEIGHBORHOOD EMPOWERMENT,56103,FREIGHT, , ,,100
2019,Expenditure,102100,BUREAU OF NEIGHBORHOOD EMPOWERMENT,56151,OPERATIONAL SUPPLIES, , ,,6000
2019,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGET,51101,REGULAR, , ,,1722252.86
2019,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGET,51401,PREMIUM PAY, , ,,3570
2019,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGET,52101,HEALTH INSURANCE, , ,,332713.24
2019,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGET,52111,OTHER INSUR/BENEFITS, , ,,33208.85
2019,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGET,52201,SOCIAL SECURITY, , ,,130581.12
2019,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGET,52601,PERSONAL LEAVE BUYBACK, , ,,39100
2019,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGET,52602,TUITION REIMBURSEMENT, , ,,27000
2019,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGET,53101,ADMINISTRATIVE FEES, , ,,661923
2019,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGET,53105,RECORDING / FILLING FEES, , ,,500
2019,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGET,53301,WORKFORCE TRAINING, , ,,42620
2019,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGET,53501,AUDITING & ACCOUNTING SERVICE, , ,,2500
2019,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGET,53509,COMPUTER MAINTANACE, , ,,201000
2019,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGET,53725,MAINTENANCE - MISC, , ,,34824
2019,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGET,53901,PROFESSIONAL SERVICES - CONVER, , ,,419888
2019,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGET,54101,CLEANING, , ,,2000
2019,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGET,54201,MAINTENANCE, , ,,6545977
2019,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGET,54501,LAND & BUILDINGS, , ,,628000
2019,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGET,55101,INSURANCE PREMIUMS, , ,,384000
2019,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGET,55309,REGULATORY, , ,,2500
2019,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGET,55701,TRANSPORTATION, , ,,10000
2019,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGET,56101,OFFICE SUPPLIES, , ,,8000
2019,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGET,56103,FREIGHT, , ,,1000
2019,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGET,56105,POSTAGE, , ,,100
2019,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGET,56151,OPERATIONAL SUPPLIES, , ,,13916
2019,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGET,56201,FUEL, , ,,3392890
2019,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGET,56401,MATERIALS, , ,,7500
2019,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGET,56501,PARTS, , ,,2705040
2019,Expenditure,102200,OFFICE OF MANAGEMENT AND BUDGET,58101,GRANTS, , ,,2000
2019,Expenditure,103000,INNOVATION & PERFORMANCE,51101,REGULAR, , ,,4306628.81
2019,Expenditure,103000,INNOVATION & PERFORMANCE,51401,PREMIUM PAY, , ,,40831.62
2019,Expenditure,103000,INNOVATION & PERFORMANCE,52101,HEALTH INSURANCE, , ,,776059.08
2019,Expenditure,103000,INNOVATION & PERFORMANCE,52111,OTHER INSUR/BENEFITS, , ,,85886.47
2019,Expenditure,103000,INNOVATION & PERFORMANCE,52201,SOCIAL SECURITY, , ,,343234.15
2019,Expenditure,103000,INNOVATION & PERFORMANCE,52601,PERSONAL LEAVE BUYBACK, , ,,81550
2019,Expenditure,103000,INNOVATION & PERFORMANCE,52602,TUITION REIMBURSEMENT, , ,,15000
2019,Expenditure,103000,INNOVATION & PERFORMANCE,53101,ADMINISTRATIVE FEES, , ,,350
2019,Expenditure,103000,INNOVATION & PERFORMANCE,53105,RECORDING / FILLING FEES, , ,,2800
2019,Expenditure,103000,INNOVATION & PERFORMANCE,53301,WORKFORCE TRAINING, , ,,81400
2019,Expenditure,103000,INNOVATION & PERFORMANCE,53501,AUDITING & ACCOUNTING SERVICE, , ,,28900
2019,Expenditure,103000,INNOVATION & PERFORMANCE,53509,COMPUTER MAINTANACE, , ,,4306668
2019,Expenditure,103000,INNOVATION & PERFORMANCE,53525,PAYROLL PROCESSING, , ,,500000
2019,Expenditure,103000,INNOVATION & PERFORMANCE,53701,REPAIRS, , ,,2500
2019,Expenditure,103000,INNOVATION & PERFORMANCE,53901,PROFESSIONAL SERVICES - CONVER, , ,,193000
2019,Expenditure,103000,INNOVATION & PERFORMANCE,54103,DISPOSAL - REFUSE, , ,,20000
2019,Expenditure,103000,INNOVATION & PERFORMANCE,54509,VEHICLES, , ,,2000
2019,Expenditure,103000,INNOVATION & PERFORMANCE,55201,TELEPHONE, , ,,1441980
2019,Expenditure,103000,INNOVATION & PERFORMANCE,55501,PRINTING & BINDING, , ,,525000
2019,Expenditure,103000,INNOVATION & PERFORMANCE,56101,OFFICE SUPPLIES, , ,,47500
2019,Expenditure,103000,INNOVATION & PERFORMANCE,56151,OPERATIONAL SUPPLIES, , ,,32000
2019,Expenditure,103000,INNOVATION & PERFORMANCE,57501,MACHINERY AND EQUIPMENT, , ,,2261500
2019,Expenditure,105000,HUMAN RELATIONS COMM.,51101,REGULAR, , ,,332145.52
2019,Expenditure,105000,HUMAN RELATIONS COMM.,52101,HEALTH INSURANCE, , ,,41605.59
2019,Expenditure,105000,HUMAN RELATIONS COMM.,52111,OTHER INSUR/BENEFITS, , ,,6162.19
2019,Expenditure,105000,HUMAN RELATIONS COMM.,52201,SOCIAL SECURITY, , ,,25409.13
2019,Expenditure,105000,HUMAN RELATIONS COMM.,52601,PERSONAL LEAVE BUYBACK, , ,,1700
2019,Expenditure,105000,HUMAN RELATIONS COMM.,53101,ADMINISTRATIVE FEES, , ,,1140
2019,Expenditure,105000,HUMAN RELATIONS COMM.,53105,RECORDING / FILLING FEES, , ,,2000
2019,Expenditure,105000,HUMAN RELATIONS COMM.,53301,WORKFORCE TRAINING, , ,,2338
2019,Expenditure,105000,HUMAN RELATIONS COMM.,53901,PROFESSIONAL SERVICES - CONVER, , ,,27000
2019,Expenditure,105000,HUMAN RELATIONS COMM.,55305,PROMOTIONAL, , ,,1000
2019,Expenditure,105000,HUMAN RELATIONS COMM.,55309,REGULATORY, , ,,500
2019,Expenditure,105000,HUMAN RELATIONS COMM.,55701,TRANSPORTATION, , ,,2210
2019,Expenditure,105000,HUMAN RELATIONS COMM.,56101,OFFICE SUPPLIES, , ,,2550
2019,Expenditure,105000,HUMAN RELATIONS COMM.,56151,OPERATIONAL SUPPLIES, , ,,750
2019,Expenditure,106000,CITY CONTROLLER,51101,REGULAR, , ,,3440911.68
2019,Expenditure,106000,CITY CONTROLLER,52101,HEALTH INSURANCE, , ,,665176.92
2019,Expenditure,106000,CITY CONTROLLER,52111,OTHER INSUR/BENEFITS, , ,,68803.98
2019,Expenditure,106000,CITY CONTROLLER,52201,SOCIAL SECURITY, , ,,269697.44
2019,Expenditure,106000,CITY CONTROLLER,52601,PERSONAL LEAVE BUYBACK, , ,,65200
2019,Expenditure,106000,CITY CONTROLLER,52602,TUITION REIMBURSEMENT, , ,,12220
2019,Expenditure,106000,CITY CONTROLLER,53301,WORKFORCE TRAINING, , ,,20000
2019,Expenditure,106000,CITY CONTROLLER,53501,AUDITING & ACCOUNTING SERVICE, , ,,75000
2019,Expenditure,106000,CITY CONTROLLER,53901,PROFESSIONAL SERVICES - CONVER, , ,,55000
2019,Expenditure,106000,CITY CONTROLLER,54201,MAINTENANCE, , ,,3000
2019,Expenditure,106000,CITY CONTROLLER,54505,OFFICE EQUIPMENT, , ,,6500
2019,Expenditure,106000,CITY CONTROLLER,55501,PRINTING & BINDING, , ,,12000
2019,Expenditure,106000,CITY CONTROLLER,56101,OFFICE SUPPLIES, , ,,9440
2019,Expenditure,106000,CITY CONTROLLER,56151,OPERATIONAL SUPPLIES, , ,,7636
2019,Expenditure,106000,CITY CONTROLLER,57501,MACHINERY AND EQUIPMENT, , ,,15819
2019,Expenditure,106000,CITY CONTROLLER,57571,FURNITURE AND FIXTURES, , ,,3820
2019,Expenditure,107000,FINANCE,51101,REGULAR, , ,,1952791.71
2019,Expenditure,107000,FINANCE,51401,PREMIUM PAY, , ,,25527.23
2019,Expenditure,107000,FINANCE,52101,HEALTH INSURANCE, , ,,487136.59
2019,Expenditure,107000,FINANCE,52111,OTHER INSUR/BENEFITS, , ,,41292.02
2019,Expenditure,107000,FINANCE,52201,SOCIAL SECURITY, , ,,155800.39
2019,Expenditure,107000,FINANCE,52401,PENSION CONTRIBUTION, , ,,51011799
2019,Expenditure,107000,FINANCE,52404,RETIREE CONTRIBUTION, , ,,2000000
2019,Expenditure,107000,FINANCE,52407,WIDOW(ER) CONTRIBUTION, , ,,80000
2019,Expenditure,107000,FINANCE,52410,SURVIVOR CONTRIBUTION, , ,,60000
2019,Expenditure,107000,FINANCE,52413,ADDITIONAL PENSION FUND, , ,,43321853
2019,Expenditure,107000,FINANCE,52419,RETIRED POLICE OFFICER, , ,,7500
2019,Expenditure,107000,FINANCE,52422,RETIRED FIREFIGHTERS, , ,,21000
2019,Expenditure,107000,FINANCE,52423,RETIRED EMS, , ,,50000
2019,Expenditure,107000,FINANCE,52601,PERSONAL LEAVE BUYBACK, , ,,26600
2019,Expenditure,107000,FINANCE,52901,OPEB CONTR, , ,,4875000
2019,Expenditure,107000,FINANCE,53101,ADMINISTRATIVE FEES, , ,,1143900
2019,Expenditure,107000,FINANCE,53105,RECORDING / FILLING FEES, , ,,3000
2019,Expenditure,107000,FINANCE,53301,WORKFORCE TRAINING, , ,,7500
2019,Expenditure,107000,FINANCE,53501,AUDITING & ACCOUNTING SERVICE, , ,,388960
2019,Expenditure,107000,FINANCE,53509,COMPUTER MAINTANACE, , ,,318692
2019,Expenditure,107000,FINANCE,53513,COURT RELATED FEES, , ,,25700
2019,Expenditure,107000,FINANCE,53517,LEGAL FEES, , ,,257500
2019,Expenditure,107000,FINANCE,53529,PROTECTIVE / INVESTIGATION, , ,,600
2019,Expenditure,107000,FINANCE,53701,REPAIRS, , ,,3000
2019,Expenditure,107000,FINANCE,53725,MAINTENANCE - MISC, , ,,16430
2019,Expenditure,107000,FINANCE,53901,PROFESSIONAL SERVICES - CONVER, , ,,53000
2019,Expenditure,107000,FINANCE,54101,CLEANING, , ,,5200
2019,Expenditure,107000,FINANCE,54501,LAND & BUILDINGS, , ,,15000
2019,Expenditure,107000,FINANCE,55305,PROMOTIONAL, , ,,25000
2019,Expenditure,107000,FINANCE,55309,REGULATORY, , ,,80000
2019,Expenditure,107000,FINANCE,55501,PRINTING & BINDING, , ,,101000
2019,Expenditure,107000,FINANCE,55701,TRANSPORTATION, , ,,10000
2019,Expenditure,107000,FINANCE,56101,OFFICE SUPPLIES, , ,,57000
2019,Expenditure,107000,FINANCE,56105,POSTAGE, , ,,498500
2019,Expenditure,107000,FINANCE,56151,OPERATIONAL SUPPLIES, , ,,16305
2019,Expenditure,107000,FINANCE,56401,MATERIALS, , ,,1740
2019,Expenditure,107000,FINANCE,58101,GRANTS, , ,,10040000
2019,Expenditure,107000,FINANCE,58191,REFUNDS, , ,,30000
2019,Expenditure,107000,FINANCE,82101,INTEREST EXPENSE - BONDS, , ,,21542475
2019,Expenditure,107000,FINANCE,82103,PRINCIPAL, , ,,31190000
2019,Expenditure,108000,LAW,51101,REGULAR, , ,,2309295.22
2019,Expenditure,108000,LAW,51401,PREMIUM PAY, , ,,538.93
2019,Expenditure,108000,LAW,52101,HEALTH INSURANCE, , ,,375917.92
2019,Expenditure,108000,LAW,52111,OTHER INSUR/BENEFITS, , ,,42125.58
2019,Expenditure,108000,LAW,52201,SOCIAL SECURITY, , ,,179703.34
2019,Expenditure,108000,LAW,52305,INDEMNITY - W/C, , ,,520
2019,Expenditure,108000,LAW,52601,PERSONAL LEAVE BUYBACK, , ,,45500
2019,Expenditure,108000,LAW,53101,ADMINISTRATIVE FEES, , ,,5065
2019,Expenditure,108000,LAW,53105,RECORDING / FILLING FEES, , ,,25000
2019,Expenditure,108000,LAW,53301,WORKFORCE TRAINING, , ,,29076
2019,Expenditure,108000,LAW,53509,COMPUTER MAINTANACE, , ,,11346
2019,Expenditure,108000,LAW,53513,COURT RELATED FEES, , ,,103807
2019,Expenditure,108000,LAW,53517,LEGAL FEES, , ,,694165
2019,Expenditure,108000,LAW,56101,OFFICE SUPPLIES, , ,,8000
2019,Expenditure,108000,LAW,56105,POSTAGE, , ,,300
2019,Expenditure,108000,LAW,56151,OPERATIONAL SUPPLIES, , ,,49620
